,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,0.0001423748180968687,4.067851841682568e-05,0.00012203555525047705,8.135703683365136e-05,0.00012203555525047705,0.00012203555525047705,0.0001016962924040854,6.101777762523852e-05,4.067851841682568e-05,4.067851841682568e-05,6.101777762523852e-05,2.033925920841284e-05,8.135703683365136e-05,4.067851841682568e-05,0.00012203555525047705,4.067851841682568e-05,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,4.067851841682568e-05,4.067851841682568e-05,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,4.067851841682568e-05,4.067851841682568e-05,2012-05-08
11,6.101777762523852e-05,0.0001016962924040854,0.00012203555525047705,6.101777762523852e-05,2.033925920841284e-05,0.0001016962924040854,4.067851841682568e-05,6.101777762523852e-05,0.00012203555525047705,0.0001016962924040854,6.101777762523852e-05,0.00018305332923773676,0.0,4.067851841682568e-05,0.0,6.101777762523852e-05,0.0001423748180968687,0.00012203555525047705,2.033925920841284e-05,8.135703683365136e-05,4.067851841682568e-05,0.0,0.0,6.101777762523852e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,2012-03-19
12,8.135703683365136e-05,8.135703683365136e-05,0.0001016962924040854,0.00012203555525047705,0.0001423748180968687,8.135703683365136e-05,4.067851841682568e-05,2.033925920841284e-05,0.00012203555525047705,8.135703683365136e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,0.0,6.101777762523852e-05,6.101777762523852e-05,0.0,0.0,2.033925920841284e-05,6.101777762523852e-05,2.033925920841284e-05,0.0,8.135703683365136e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,2011-08-16
13,8.135703683365136e-05,2.033925920841284e-05,6.101777762523852e-05,2.033925920841284e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,2.033925920841284e-05,0.0001016962924040854,6.101777762523852e-05,8.135703683365136e-05,2.033925920841284e-05,0.0,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,0.0,0.0001016962924040854,8.135703683365136e-05,8.135703683365136e-05,4.067851841682568e-05,2.033925920841284e-05,0.0001423748180968687,4.067851841682568e-05,0.0,0.0,6.101777762523852e-05,2018-07-17
14,0.00018305332923773676,0.0001423748180968687,0.0002644103660713881,0.00012203555525047705,0.0001016962924040854,0.0001423748180968687,0.0001016962924040854,0.0001016962924040854,8.135703683365136e-05,8.135703683365136e-05,8.135703683365136e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,4.067851841682568e-05,0.00012203555525047705,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,4.067851841682568e-05,8.135703683365136e-05,2011-09-28
15,0.0001423748180968687,0.00016271407366730273,0.00016271407366730273,0.0002440711105009541,6.101777762523852e-05,0.00016271407366730273,6.101777762523852e-05,0.00012203555525047705,0.0002033925848081708,4.067851841682568e-05,0.00018305332923773676,0.0001016962924040854,0.00016271407366730273,0.0001016962924040854,0.00012203555525047705,0.0001016962924040854,0.00012203555525047705,0.00016271407366730273,0.0001016962924040854,2.033925920841284e-05,0.00016271407366730273,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,2.033925920841284e-05,2.033925920841284e-05,2011-07-07
16,0.00022373184037860483,0.00012203555525047705,0.0001016962924040854,6.101777762523852e-05,0.0001016962924040854,8.135703683365136e-05,0.0001016962924040854,4.067851841682568e-05,6.101777762523852e-05,8.135703683365136e-05,0.0002440711105009541,2.033925920841284e-05,2.033925920841284e-05,0.0001423748180968687,4.067851841682568e-05,2.033925920841284e-05,0.00012203555525047705,0.0001016962924040854,4.067851841682568e-05,4.067851841682568e-05,0.0002033925848081708,8.135703683365136e-05,2.033925920841284e-05,6.101777762523852e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,2012-06-15
17,8.135703683365136e-05,6.101777762523852e-05,0.0001016962924040854,4.067851841682568e-05,0.0,0.0001016962924040854,6.101777762523852e-05,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,8.135703683365136e-05,0.0,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,0.0001016962924040854,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,0.0001423748180968687,8.135703683365136e-05,0.0,2.033925920841284e-05,8.135703683365136e-05,2017-02-16
18,0.00018305332923773676,8.135703683365136e-05,0.00012203555525047705,0.00012203555525047705,6.101777762523852e-05,8.135703683365136e-05,0.00016271407366730273,0.0,8.135703683365136e-05,0.0001016962924040854,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,4.067851841682568e-05,0.00012203555525047705,0.0001016962924040854,0.0001016962924040854,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,0.0001423748180968687,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,4.067851841682568e-05,0.0001423748180968687,2013-07-04
19,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,2.033925920841284e-05,0.0001423748180968687,0.0,2.033925920841284e-05,2.033925920841284e-05,0.0001016962924040854,2.033925920841284e-05,8.135703683365136e-05,4.067851841682568e-05,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,0.0001016962924040854,0.0,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,0.0,8.135703683365136e-05,0.0,2.033925920841284e-05,0.0,2.033925920841284e-05,0.0001016962924040854,2018-03-22
20,0.0001423748180968687,0.00016271407366730273,0.00016271407366730273,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,4.067851841682568e-05,6.101777762523852e-05,0.0001423748180968687,8.135703683365136e-05,0.0002033925848081708,0.0,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,6.101777762523852e-05,8.135703683365136e-05,0.0001016962924040854,8.135703683365136e-05,0.0,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,0.0001423748180968687,2.033925920841284e-05,6.101777762523852e-05,2011-10-12
21,0.0002033925848081708,0.0001016962924040854,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,0.00022373184037860483,4.067851841682568e-05,0.00016271407366730273,0.0001016962924040854,6.101777762523852e-05,0.0001423748180968687,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,0.00022373184037860483,8.135703683365136e-05,2.033925920841284e-05,0.0,0.00012203555525047705,8.135703683365136e-05,4.067851841682568e-05,0.0002440711105009541,4.067851841682568e-05,4.067851841682568e-05,2011-09-21
22,0.00012203555525047705,0.00012203555525047705,0.0002033925848081708,0.00012203555525047705,0.0001423748180968687,6.101777762523852e-05,0.0001016962924040854,0.00012203555525047705,8.135703683365136e-05,4.067851841682568e-05,0.0001016962924040854,0.0,2.033925920841284e-05,4.067851841682568e-05,0.0,8.135703683365136e-05,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,0.0001423748180968687,4.067851841682568e-05,0.0001016962924040854,8.135703683365136e-05,2.033925920841284e-05,2011-07-20
23,0.00012203555525047705,4.067851841682568e-05,8.135703683365136e-05,0.0,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,0.0,6.101777762523852e-05,4.067851841682568e-05,0.00012203555525047705,0.0,0.0,6.101777762523852e-05,8.135703683365136e-05,8.135703683365136e-05,0.0,2.033925920841284e-05,2.033925920841284e-05,0.0,2.033925920841284e-05,2.033925920841284e-05,0.0,2.033925920841284e-05,0.0,4.067851841682568e-05,6.101777762523852e-05,2018-09-24
24,6.101777762523852e-05,4.067851841682568e-05,0.0,4.067851841682568e-05,2.033925920841284e-05,0.0,4.067851841682568e-05,2.033925920841284e-05,6.101777762523852e-05,0.0,8.135703683365136e-05,2.033925920841284e-05,2.033925920841284e-05,6.101777762523852e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,0.0,2.033925920841284e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,2018-02-05
25,0.00016271407366730273,0.0001016962924040854,0.0001423748180968687,0.0001016962924040854,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,8.135703683365136e-05,0.00018305332923773676,8.135703683365136e-05,8.135703683365136e-05,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,0.0001016962924040854,8.135703683365136e-05,8.135703683365136e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,6.101777762523852e-05,4.067851841682568e-05,4.067851841682568e-05,0.00016271407366730273,6.101777762523852e-05,6.101777762523852e-05,2011-08-18
26,6.101777762523852e-05,6.101777762523852e-05,0.00012203555525047705,0.0,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,2.033925920841284e-05,6.101777762523852e-05,0.0001016962924040854,0.0,0.0,2.033925920841284e-05,0.0002033925848081708,4.067851841682568e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365136e-05,2.033925920841284e-05,6.101777762523852e-05,2.033925920841284e-05,0.0,8.135703683365136e-05,6.101777762523852e-05,0.0,4.067851841682568e-05,0.0001016962924040854,2019-08-01
27,0.00016271407366730273,0.0001423748180968687,6.101777762523852e-05,0.0,8.135703683365136e-05,0.0,2.033925920841284e-05,0.0,8.135703683365136e-05,8.135703683365136e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,8.135703683365136e-05,4.067851841682568e-05,6.101777762523852e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,0.0,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,2019-04-17
28,0.0001016962924040854,8.135703683365136e-05,0.0001016962924040854,4.067851841682568e-05,0.0001016962924040854,2.033925920841284e-05,4.067851841682568e-05,0.0,2.033925920841284e-05,0.0001423748180968687,6.101777762523852e-05,2.033925920841284e-05,0.0,0.00012203555525047705,0.0,2.033925920841284e-05,0.0,4.067851841682568e-05,8.135703683365136e-05,2.033925920841284e-05,4.067851841682568e-05,6.101777762523852e-05,0.00012203555525047705,0.0,2.033925920841284e-05,0.0,2.033925920841284e-05,2020-01-07
29,0.0002033925848081708,6.101777762523852e-05,0.0001423748180968687,8.135703683365136e-05,8.135703683365136e-05,0.0001016962924040854,4.067851841682568e-05,6.101777762523852e-05,0.00016271407366730273,0.0001016962924040854,2.033925920841284e-05,4.067851841682568e-05,0.0,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,0.00012203555525047705,4.067851841682568e-05,2.033925920841284e-05,0.0001016962924040854,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,2.033925920841284e-05,4.067851841682568e-05,2012-01-31
30,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,0.0,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,0.00012203555525047705,8.135703683365136e-05,4.067851841682568e-05,0.0,0.0,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,0.0,2.033925920841284e-05,0.0001016962924040854,0.00016271407366730273,6.101777762523852e-05,2.033925920841284e-05,2.033925920841284e-05,0.0,4.067851841682568e-05,8.135703683365136e-05,6.101777762523852e-05,2018-03-20
31,0.0001423748180968687,2.033925920841284e-05,0.0001423748180968687,0.0001016962924040854,0.0001016962924040854,0.00012203555525047705,0.0001423748180968687,0.0001016962924040854,0.0001423748180968687,8.135703683365136e-05,4.067851841682568e-05,0.00012203555525047705,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,2.033925920841284e-05,0.00016271407366730273,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,2.033925920841284e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,2011-10-06
32,6.101777762523852e-05,0.0001423748180968687,0.0001016962924040854,6.101777762523852e-05,0.0001016962924040854,0.0001016962924040854,4.067851841682568e-05,6.101777762523852e-05,0.0001016962924040854,4.067851841682568e-05,0.0001016962924040854,6.101777762523852e-05,4.067851841682568e-05,8.135703683365136e-05,2.033925920841284e-05,2.033925920841284e-05,0.00012203555525047705,0.0001016962924040854,4.067851841682568e-05,0.0001016962924040854,8.135703683365136e-05,6.101777762523852e-05,0.00016271407366730273,8.135703683365136e-05,0.0001016962924040854,6.101777762523852e-05,2.033925920841284e-05,2011-11-15
33,0.0001423748180968687,8.135703683365136e-05,0.0001016962924040854,8.135703683365136e-05,4.067851841682568e-05,8.135703683365136e-05,8.135703683365136e-05,4.067851841682568e-05,6.101777762523852e-05,0.00012203555525047705,0.0001423748180968687,8.135703683365136e-05,0.00012203555525047705,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,8.135703683365136e-05,8.135703683365136e-05,0.00016271407366730273,4.067851841682568e-05,6.101777762523852e-05,2.033925920841284e-05,6.101777762523852e-05,4.067851841682568e-05,2013-12-12
34,0.0001423748180968687,0.00018305332923773676,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,8.135703683365136e-05,0.00018305332923773676,8.135703683365136e-05,4.067851841682568e-05,0.00016271407366730273,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,0.00012203555525047705,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,0.0001016962924040854,0.00012203555525047705,0.0001016962924040854,4.067851841682568e-05,0.0001423748180968687,2.033925920841284e-05,0.0001016962924040854,2013-05-15
35,0.0002847496361937374,0.00012203555525047705,8.135703683365136e-05,0.0002033925848081708,0.00012203555525047705,0.0002033925848081708,0.00016271407366730273,0.0002847496361937374,0.0003661066584754735,0.00012203555525047705,0.00012203555525047705,0.0,0.0,0.00012203555525047705,8.135703683365136e-05,8.135703683365136e-05,0.00016271407366730273,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,8.135703683365136e-05,0.00016271407366730273,0.0002033925848081708,0.00016271407366730273,8.135703683365136e-05,2012-03-05
36,0.00012203555525047705,0.00016271407366730273,0.00022373184037860483,0.0001423748180968687,0.00012203555525047705,0.0001423748180968687,0.0002440711105009541,0.00018305332923773676,0.0001423748180968687,0.00018305332923773676,0.00016271407366730273,2.033925920841284e-05,0.0001016962924040854,0.0001016962924040854,0.0001016962924040854,8.135703683365136e-05,0.0001016962924040854,4.067851841682568e-05,0.0001016962924040854,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,0.00016271407366730273,2.033925920841284e-05,6.101777762523852e-05,2010-08-27
37,0.0002033925848081708,0.0001016962924040854,6.101777762523852e-05,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,8.135703683365136e-05,0.00012203555525047705,8.135703683365136e-05,0.0001016962924040854,8.135703683365136e-05,0.00012203555525047705,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,0.00016271407366730273,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,0.0,0.0,6.101777762523852e-05,0.0001016962924040854,0.0,6.101777762523852e-05,2011-09-01
38,0.00018305332923773676,0.00012203555525047705,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,0.0001423748180968687,4.067851841682568e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,4.067851841682568e-05,8.135703683365136e-05,6.101777762523852e-05,4.067851841682568e-05,6.101777762523852e-05,2.033925920841284e-05,8.135703683365136e-05,6.101777762523852e-05,0.0001423748180968687,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,2012-06-11
39,6.101777762523852e-05,4.067851841682568e-05,8.135703683365136e-05,6.101777762523852e-05,8.135703683365136e-05,0.00012203555525047705,6.101777762523852e-05,4.067851841682568e-05,0.00016271407366730273,6.101777762523852e-05,0.00012203555525047705,6.101777762523852e-05,2.033925920841284e-05,0.0,4.067851841682568e-05,0.0,0.00012203555525047705,0.0001016962924040854,0.0,2.033925920841284e-05,0.0,2.033925920841284e-05,4.067851841682568e-05,8.135703683365136e-05,6.101777762523852e-05,4.067851841682568e-05,4.067851841682568e-05,2012-05-07
40,6.101777762523852e-05,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365136e-05,2.033925920841284e-05,4.067851841682568e-05,0.0,8.135703683365136e-05,4.067851841682568e-05,8.135703683365136e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,6.101777762523852e-05,8.135703683365136e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,0.0001016962924040854,0.0001016962924040854,0.0,0.0,4.067851841682568e-05,2.033925920841284e-05,2018-10-24
41,0.00018305332923773676,0.0,0.0001016962924040854,6.101777762523852e-05,8.135703683365136e-05,0.0001016962924040854,0.00012203555525047705,4.067851841682568e-05,8.135703683365136e-05,0.0001016962924040854,0.0001016962924040854,6.101777762523852e-05,8.135703683365136e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,0.0,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,0.00012203555525047705,2.033925920841284e-05,6.101777762523852e-05,0.0001016962924040854,0.0,8.135703683365136e-05,2012-06-06
42,0.00022373184037860483,0.00012203555525047705,0.0001423748180968687,0.0001016962924040854,4.067851841682568e-05,0.00016271407366730273,0.0001016962924040854,0.0002033925848081708,4.067851841682568e-05,8.135703683365136e-05,0.00012203555525047705,4.067851841682568e-05,0.0001423748180968687,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,0.00012203555525047705,0.00012203555525047705,0.0001016962924040854,6.101777762523852e-05,0.0001423748180968687,6.101777762523852e-05,2.033925920841284e-05,6.101777762523852e-05,8.135703683365136e-05,0.0,2.033925920841284e-05,2011-12-22
43,0.00012203555525047705,2.033925920841284e-05,0.0,0.0,0.0,2.033925920841284e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,0.0,0.00022373184037860483,4.067851841682568e-05,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,0.0002033925848081708,4.067851841682568e-05,2.033925920841284e-05,0.0,0.0,0.0,2.033925920841284e-05,0.0,2.033925920841284e-05,4.067851841682568e-05,2.033925920841284e-05,2018-02-02
44,8.135703683365136e-05,0.00016271407366730273,6.101777762523852e-05,0.00012203555525047705,0.0001016962924040854,0.0001423748180968687,0.0001016962924040854,4.067851841682568e-05,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,6.101777762523852e-05,0.0001423748180968687,6.101777762523852e-05,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,0.0001423748180968687,2.033925920841284e-05,0.0001423748180968687,0.00012203555525047705,4.067851841682568e-05,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,8.135703683365136e-05,2011-02-08
45,8.135703683365136e-05,6.101777762523852e-05,8.135703683365136e-05,4.067851841682568e-05,6.101777762523852e-05,0.0,0.0,8.135703683365136e-05,8.135703683365136e-05,0.0,0.0001016962924040854,2.033925920841284e-05,4.067851841682568e-05,4.067851841682568e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,2.033925920841284e-05,0.0,2.033925920841284e-05,4.067851841682568e-05,6.101777762523852e-05,6.101777762523852e-05,0.0,0.0,0.0,2.033925920841284e-05,2018-10-03
46,4.067851841682568e-05,8.135703683365136e-05,0.0,0.0,0.0001423748180968687,4.067851841682568e-05,0.0,2.033925920841284e-05,0.00012203555525047705,6.101777762523852e-05,0.0001016962924040854,6.101777762523852e-05,0.0,2.033925920841284e-05,0.0,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,8.135703683365136e-05,4.067851841682568e-05,2.033925920841284e-05,2.033925920841284e-05,0.0001016962924040854,4.067851841682568e-05,0.0,4.067851841682568e-05,4.067851841682568e-05,2018-10-18
47,0.00016271407366730273,0.00016271407366730273,0.0001016962924040854,0.0002847496361937374,4.067851841682568e-05,0.00012203555525047705,0.0001016962924040854,4.067851841682568e-05,0.00012203555525047705,0.00012203555525047705,0.00012203555525047705,6.101777762523852e-05,2.033925920841284e-05,8.135703683365136e-05,6.101777762523852e-05,6.101777762523852e-05,4.067851841682568e-05,0.0001016962924040854,0.00012203555525047705,4.067851841682568e-05,8.135703683365136e-05,0.00012203555525047705,4.067851841682568e-05,6.101777762523852e-05,8.135703683365136e-05,4.067851841682568e-05,0.0001016962924040854,2012-09-11
48,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,0.0001423748180968687,0.0001016962924040854,0.0001423748180968687,8.135703683365136e-05,2.033925920841284e-05,0.00012203555525047705,6.101777762523852e-05,6.101777762523852e-05,6.101777762523852e-05,8.135703683365136e-05,4.067851841682568e-05,6.101777762523852e-05,4.067851841682568e-05,0.00012203555525047705,6.101777762523852e-05,0.00012203555525047705,2.033925920841284e-05,4.067851841682568e-05,6.101777762523852e-05,0.00016271407366730273,6.101777762523852e-05,6.101777762523852e-05,2.033925920841284e-05,2.033925920841284e-05,2011-10-25
