,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,2019-02-04,10927.9,10893.65,318300039,10814.15,10876.75,10851.35,0.00010475957969902083,0.00010475957969902083,0.00020951915939804167,6.983971979934722e-05,3.491985989967361e-05,0.00017459929222241044,0.0,0.00045395817141979933,0.00010475957969902083,0.00020951915939804167,0.00020951915939804167,6.983971979934722e-05,0.00010475957969902083,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.00027935887919738894
12,2019-02-05,10956.7,10912.25,268095127,10886.7,10908.65,10876.75,6.983971979934722e-05,0.00013967943959869444,0.0003841184370685369,0.0,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,0.00020951915939804167,0.0004190383187960833,0.0,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,0.00013967943959869444
13,2019-02-06,11072.6,10934.35,298510497,10962.7,10965.1,10908.65,0.00013967943959869444,3.491985989967361e-05,0.0002444390265736729,6.983971979934722e-05,0.00017459929222241044,0.0002444390265736729,3.491985989967361e-05,0.00010475957969902083,3.491985989967361e-05,3.491985989967361e-05,0.0003491985844448209,0.00017459929222241044,0.00013967943959869444,6.983971979934722e-05,0.00013967943959869444,0.00017459929222241044,0.00013967943959869444
14,2019-02-07,11118.1,11062.45,263544426,11043.6,11070.45,10965.1,0.00010475957969902083,0.00027935887919738894,0.0003841184370685369,0.0,0.00010475957969902083,0.00010475957969902083,3.491985989967361e-05,0.00017459929222241044,0.00020951915939804167,0.0,0.0003142787318211049,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,3.491985989967361e-05,0.00017459929222241044,0.00017459929222241044
15,2019-02-08,11041.2,11069.4,352787419,10925.45,11023.5,11070.45,6.983971979934722e-05,6.983971979934722e-05,0.00027935887919738894,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,6.983971979934722e-05,6.983971979934722e-05,3.491985989967361e-05,6.983971979934722e-05,0.00027935887919738894,0.00010475957969902083,0.0,0.00020951915939804167,0.0,0.0002444390265736729,0.00013967943959869444
16,2019-02-11,10930.9,10943.6,285985383,10857.1,10930.9,11023.5,0.0002444390265736729,3.491985989967361e-05,0.00020951915939804167,0.00017459929222241044,0.00010475957969902083,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,0.00017459929222241044,0.00017459929222241044,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00027935887919738894
17,2019-02-12,10910.9,10888.8,292314643,10823.8,10879.7,10930.9,0.00010475957969902083,0.0,0.00010475957969902083,0.0,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00010475957969902083,0.00017459929222241044,0.0003142787318211049,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05
18,2019-02-13,10891.65,10831.4,321958549,10772.1,10870.55,10879.7,0.00017459929222241044,3.491985989967361e-05,0.00010475957969902083,3.491985989967361e-05,6.983971979934722e-05,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,0.00027935887919738894,0.0003841184370685369,0.00020951915939804167,0.00013967943959869444,3.491985989967361e-05,6.983971979934722e-05,0.00010475957969902083,0.00013967943959869444
19,2019-02-14,10792.7,10793.65,627041405,10718.75,10786.1,10870.55,0.0002444390265736729,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,0.00020951915939804167,0.00013967943959869444,0.00017459929222241044,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.0003142787318211049,0.00020951915939804167,0.0002444390265736729,0.00013967943959869444,0.00017459929222241044,0.00010475957969902083,0.00013967943959869444
20,2019-02-15,10785.75,10746.05,521876968,10620.4,10780.25,10786.1,0.00010475957969902083,0.00013967943959869444,0.00017459929222241044,0.0,3.491985989967361e-05,0.00017459929222241044,0.00017459929222241044,6.983971979934722e-05,3.491985989967361e-05,0.00010475957969902083,0.00027935887919738894,0.00020951915939804167,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00020951915939804167,3.491985989967361e-05
21,2019-02-18,10759.9,10724.4,345440240,10628.4,10738.65,10780.25,6.983971979934722e-05,6.983971979934722e-05,0.00027935887919738894,0.00020951915939804167,0.00010475957969902083,0.0002444390265736729,0.00010475957969902083,0.00020951915939804167,0.00020951915939804167,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.0,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00027935887919738894
22,2019-02-19,10722.85,10640.95,291507060,10585.65,10636.7,10738.65,0.00017459929222241044,3.491985989967361e-05,0.00013967943959869444,3.491985989967361e-05,3.491985989967361e-05,0.0003841184370685369,0.00017459929222241044,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,0.00027935887919738894,0.0003841184370685369,0.00013967943959869444,3.491985989967361e-05,0.0,0.00013967943959869444,0.00010475957969902083
23,2019-02-20,10752.7,10604.35,289195306,10646.4,10655.45,10636.7,0.00020951915939804167,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,3.491985989967361e-05,0.00027935887919738894,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,6.983971979934722e-05,0.00027935887919738894,0.0002444390265736729,0.00017459929222241044,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,6.983971979934722e-05
24,2019-02-21,10808.85,10735.45,279584955,10721.5,10744.1,10655.45,0.0002444390265736729,0.00020951915939804167,0.0003142787318211049,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.0002444390265736729,0.00017459929222241044,3.491985989967361e-05,3.491985989967361e-05,0.00010475957969902083,0.00020951915939804167,0.00013967943959869444
25,2019-02-22,10801.55,10789.85,396846597,10758.4,10782.7,10744.1,0.0002444390265736729,0.00010475957969902083,0.00017459929222241044,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,3.491985989967361e-05,0.00017459929222241044,0.00013967943959869444,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,3.491985989967361e-05,0.0,0.00013967943959869444,0.00020951915939804167,0.00013967943959869444
26,2019-02-25,10887.1,10791.65,385905142,10788.05,10813.25,10782.7,0.00010475957969902083,3.491985989967361e-05,0.0002444390265736729,0.00013967943959869444,0.00010475957969902083,0.00017459929222241044,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,3.491985989967361e-05,3.491985989967361e-05,0.00013967943959869444,0.00017459929222241044,6.983971979934722e-05,0.00017459929222241044,0.00020951915939804167,0.00013967943959869444
27,2019-02-26,10888.75,10880.1,414954476,10729.3,10775.3,10813.25,0.0002444390265736729,0.00013967943959869444,0.00017459929222241044,0.0,0.00010475957969902083,0.00020951915939804167,0.0,3.491985989967361e-05,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00020951915939804167,0.00010475957969902083,3.491985989967361e-05,0.00013967943959869444,3.491985989967361e-05,6.983971979934722e-05
28,2019-02-27,10939.7,10835.3,381080073,10751.2,10881.2,10775.3,0.00020951915939804167,6.983971979934722e-05,0.00017459929222241044,3.491985989967361e-05,0.0,0.00045395817141979933,3.491985989967361e-05,0.00013967943959869444,3.491985989967361e-05,6.983971979934722e-05,0.00017459929222241044,0.00017459929222241044,0.0002444390265736729,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,6.983971979934722e-05
29,2019-02-28,10865.7,10806.65,644159018,10784.85,10865.7,10881.2,0.00020951915939804167,0.00013967943959869444,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00013967943959869444,0.00017459929222241044,0.00017459929222241044,0.00010475957969902083,0.0003142787318211049,0.00010475957969902083,0.00017459929222241044,3.491985989967361e-05,0.00013967943959869444,0.00013967943959869444,3.491985989967361e-05
30,2019-03-01,10877.9,10792.5,308526309,10823.1,10842.65,10865.7,0.00017459929222241044,0.00013967943959869444,0.00017459929222241044,3.491985989967361e-05,0.00013967943959869444,0.0002444390265736729,0.00013967943959869444,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00027935887919738894,0.00017459929222241044,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00020951915939804167,6.983971979934722e-05
31,2019-03-04,10877.9,10792.5,308526309,10823.1,10842.65,10842.65,0.00010475957969902083,0.00010475957969902083,0.0003142787318211049,0.00017459929222241044,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.00017459929222241044,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00010475957969902083,3.491985989967361e-05,0.00017459929222241044,0.00010475957969902083,0.00017459929222241044
32,2019-03-05,10994.9,10863.5,373220239,10817.0,10864.85,10842.65,0.00020951915939804167,3.491985989967361e-05,0.00020951915939804167,0.00010475957969902083,0.00017459929222241044,0.00017459929222241044,0.00017459929222241044,0.00017459929222241044,3.491985989967361e-05,0.00020951915939804167,0.00010475957969902083,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,3.491985989967361e-05,0.00017459929222241044,3.491985989967361e-05
33,2019-03-06,11062.3,10987.45,372550850,10998.85,11024.85,10864.85,0.00013967943959869444,0.00010475957969902083,0.00045395817141979933,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.00027935887919738894,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.0002444390265736729,0.00017459929222241044,0.00013967943959869444,3.491985989967361e-05,3.491985989967361e-05,0.00017459929222241044,0.00017459929222241044
34,2019-03-07,11089.05,11053.0,321208766,11027.1,11077.95,11024.85,0.00020951915939804167,0.00010475957969902083,0.0004190383187960833,0.00013967943959869444,0.00020951915939804167,6.983971979934722e-05,0.0003491985844448209,0.00010475957969902083,0.0003491985844448209,6.983971979934722e-05,0.00010475957969902083,0.0003142787318211049,0.00013967943959869444,6.983971979934722e-05,6.983971979934722e-05,3.491985989967361e-05,0.00010475957969902083
35,2019-03-08,11049.0,11058.2,326569833,11008.95,11038.85,11077.95,0.00013967943959869444,0.00020951915939804167,0.00017459929222241044,0.00010475957969902083,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.00020951915939804167,0.00013967943959869444,0.00017459929222241044,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,0.00010475957969902083
36,2019-03-11,11180.9,11035.4,352242287,11059.85,11068.75,11038.85,0.0002444390265736729,0.00017459929222241044,0.0002444390265736729,0.00013967943959869444,6.983971979934722e-05,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.0,0.00013967943959869444,0.00017459929222241044,0.0003491985844448209
37,2019-03-12,11320.4,11168.05,391310519,11227.0,11231.35,11068.75,0.0002444390265736729,3.491985989967361e-05,0.00027935887919738894,0.0,3.491985989967361e-05,3.491985989967361e-05,0.00017459929222241044,0.00013967943959869444,3.491985989967361e-05,0.00020951915939804167,0.00017459929222241044,0.00010475957969902083,3.491985989967361e-05,6.983971979934722e-05,6.983971979934722e-05,0.00010475957969902083,0.0003491985844448209
38,2019-03-13,11352.3,11301.2,382996187,11276.6,11326.2,11231.35,0.0003142787318211049,0.0,0.00027935887919738894,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,6.983971979934722e-05,0.0,0.00017459929222241044,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.0,0.0002444390265736729,0.0003142787318211049
39,2019-03-14,11383.45,11341.7,294480678,11313.75,11382.5,11326.2,0.0002444390265736729,0.00013967943959869444,0.0005237978766672313,3.491985989967361e-05,0.00017459929222241044,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.00013967943959869444,0.0,0.00020951915939804167,0.00027935887919738894,3.491985989967361e-05,0.00017459929222241044,6.983971979934722e-05,0.00017459929222241044,0.0003142787318211049
40,2019-03-15,11487.0,11343.25,463704896,11370.8,11376.85,11382.5,0.00020951915939804167,0.0002444390265736729,0.0002444390265736729,6.983971979934722e-05,0.00010475957969902083,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.0002444390265736729,0.00010475957969902083,0.00013967943959869444,6.983971979934722e-05,3.491985989967361e-05,0.00013967943959869444,0.00017459929222241044,0.0002444390265736729
41,2019-03-18,11530.15,11426.85,320250041,11412.5,11473.85,11376.85,0.0002444390265736729,3.491985989967361e-05,0.0003142787318211049,0.00020951915939804167,0.0,0.00010475957969902083,0.00017459929222241044,3.491985989967361e-05,0.00010475957969902083,6.983971979934722e-05,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,0.00013967943959869444,0.00045395817141979933
42,2019-03-19,11543.85,11462.2,326099667,11451.25,11500.3,11473.85,0.00017459929222241044,6.983971979934722e-05,0.0003142787318211049,0.00017459929222241044,0.00010475957969902083,0.00013967943959869444,6.983971979934722e-05,3.491985989967361e-05,3.491985989967361e-05,0.00017459929222241044,0.00017459929222241044,0.0002444390265736729,0.00013967943959869444,0.0,0.00010475957969902083,0.00010475957969902083,0.00045395817141979933
43,2019-03-20,11556.1,11532.4,366298049,11503.1,11553.35,11500.3,0.00017459929222241044,0.00017459929222241044,0.00027935887919738894,6.983971979934722e-05,6.983971979934722e-05,0.0002444390265736729,0.00027935887919738894,0.00017459929222241044,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.0002444390265736729,6.983971979934722e-05,0.0,0.00017459929222241044,6.983971979934722e-05,0.0002444390265736729
44,2019-03-22,11572.8,11521.05,386193935,11434.55,11549.2,11553.35,0.00020951915939804167,0.00010475957969902083,0.00010475957969902083,3.491985989967361e-05,3.491985989967361e-05,0.0003142787318211049,3.491985989967361e-05,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,0.0,0.00010475957969902083,0.0,3.491985989967361e-05,0.00013967943959869444,0.00013967943959869444
45,2019-03-25,11395.65,11456.9,294459196,11311.6,11395.65,11549.2,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.00020951915939804167,0.00010475957969902083,0.00017459929222241044,0.00020951915939804167,6.983971979934722e-05,6.983971979934722e-05,0.00010475957969902083,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,0.00017459929222241044,0.0003841184370685369
46,2019-03-26,11496.75,11354.25,282575496,11352.45,11375.2,11395.65,0.00027935887919738894,0.00010475957969902083,0.0003841184370685369,0.0,3.491985989967361e-05,0.00013967943959869444,6.983971979934722e-05,0.00010475957969902083,3.491985989967361e-05,0.0,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00020951915939804167,6.983971979934722e-05,0.0004190383187960833
47,2019-03-27,11546.2,11483.25,350446089,11413.0,11531.45,11375.2,0.00027935887919738894,0.0,0.0003491985844448209,0.0,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,0.00010475957969902083,0.00020951915939804167,0.00013967943959869444,6.983971979934722e-05,3.491985989967361e-05,0.00017459929222241044,0.0004888780531473458
48,2019-03-28,11588.5,11445.05,527678809,11452.45,11463.65,11531.45,0.0002444390265736729,0.00010475957969902083,0.00045395817141979933,0.00013967943959869444,6.983971979934722e-05,0.00017459929222241044,0.00010475957969902083,0.00017459929222241044,0.0002444390265736729,0.00027935887919738894,0.0002444390265736729,0.00013967943959869444,0.0,0.00013967943959869444,3.491985989967361e-05,0.00010475957969902083,0.0003841184370685369
49,2019-03-29,11630.35,11570.0,416276981,11570.15,11625.45,11463.65,0.00020951915939804167,0.00017459929222241044,0.00017459929222241044,6.983971979934722e-05,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,0.0002444390265736729,0.00017459929222241044,0.00013967943959869444,6.983971979934722e-05,3.491985989967361e-05,6.983971979934722e-05,0.0002444390265736729,0.0002444390265736729
50,2019-04-01,11738.1,11623.9,379572660,11644.75,11665.2,11625.45,0.00020951915939804167,0.00013967943959869444,0.0006983971688896418,0.00020951915939804167,0.00020951915939804167,0.0,0.00027935887919738894,0.0004190383187960833,0.00027935887919738894,0.0,0.0004888780531473458,0.0003491985844448209,0.0,0.00013967943959869444,6.983971979934722e-05,0.0004190383187960833,0.0009079163428395989
51,2019-04-02,11729.35,11669.15,386131413,11655.85,11711.55,11665.2,0.00020951915939804167,0.00013967943959869444,0.0004888780531473458,0.0,0.00027935887919738894,0.00013967943959869444,0.00027935887919738894,0.0003491985844448209,0.00013967943959869444,6.983971979934722e-05,0.0004888780531473458,0.00027935887919738894,0.0003491985844448209,6.983971979934722e-05,0.00020951915939804167,0.0004888780531473458,0.0006285574636422098
52,2019-04-03,11761.0,11713.2,365760070,11629.15,11735.3,11711.55,0.00017459929222241044,3.491985989967361e-05,0.0002444390265736729,3.491985989967361e-05,0.00013967943959869444,6.983971979934722e-05,0.0002444390265736729,6.983971979934722e-05,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,0.00010475957969902083,0.00017459929222241044,0.0,0.00013967943959869444,0.00020951915939804167,0.00027935887919738894
53,2019-04-04,11662.55,11643.95,349029830,11559.2,11660.2,11735.3,0.0006983971688896418,0.00013967943959869444,0.0007682368741370738,0.0,0.00013967943959869444,0.0003491985844448209,0.00027935887919738894,0.0005587177583947779,0.0003491985844448209,0.00020951915939804167,0.0006285574636422098,0.00027935887919738894,6.983971979934722e-05,0.0003491985844448209,0.00020951915939804167,0.00013967943959869444,0.0008380766375921668
54,2019-04-05,11689.65,11598.0,266665797,11609.5,11638.4,11660.2,0.0003491985844448209,0.00020951915939804167,0.0004888780531473458,6.983971979934722e-05,0.00013967943959869444,0.00020951915939804167,0.00020951915939804167,0.00020951915939804167,0.00027935887919738894,0.00013967943959869444,0.0009777561062946916,6.983971979934722e-05,0.00013967943959869444,0.0003491985844448209,0.00020951915939804167,0.0004888780531473458,0.0006983971688896418
55,2019-04-08,11710.3,11665.95,260932608,11549.1,11704.35,11638.4,0.0003491985844448209,0.00027935887919738894,0.0004190383187960833,0.00013967943959869444,6.983971979934722e-05,0.00020951915939804167,0.00027935887919738894,6.983971979934722e-05,0.0005587177583947779,0.00013967943959869444,0.00020951915939804167,0.00020951915939804167,0.0003491985844448209,0.00027935887919738894,0.00013967943959869444,0.0003491985844448209,0.0008380766375921668
56,2019-04-09,11683.9,11604.5,300467538,11569.7,11612.05,11704.35,0.00010475957969902083,0.00010475957969902083,0.00027935887919738894,0.0,3.491985989967361e-05,0.00010475957969902083,6.983971979934722e-05,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00020951915939804167,0.00013967943959869444,0.00010475957969902083,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,0.00045395817141979933
57,2019-04-10,11680.05,11671.95,359941110,11571.75,11646.85,11612.05,0.00020951915939804167,0.00027935887919738894,0.00027935887919738894,0.0,6.983971979934722e-05,0.0006285574636422098,6.983971979934722e-05,0.00027935887919738894,0.00013967943959869444,6.983971979934722e-05,0.0003491985844448209,0.0003491985844448209,0.00020951915939804167,0.0,0.00020951915939804167,0.0004888780531473458,0.0006285574636422098
58,2019-04-11,11606.7,11584.3,279775726,11550.55,11592.55,11646.85,0.0004190383187960833,0.00010475957969902083,0.0006285574636422098,3.491985989967361e-05,0.0,0.0003142787318211049,0.00013967943959869444,0.00017459929222241044,0.00027935887919738894,0.00013967943959869444,0.0004888780531473458,0.0004888780531473458,0.0003142787318211049,6.983971979934722e-05,0.00027935887919738894,0.0003491985844448209,0.00045395817141979933
59,2019-04-12,11657.35,11596.7,246006184,11578.8,11612.85,11592.55,0.00010475957969902083,6.983971979934722e-05,0.00027935887919738894,6.983971979934722e-05,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,6.983971979934722e-05,0.00020951915939804167
60,2019-04-15,11704.6,11643.45,289996075,11648.25,11667.0,11612.85,0.0003841184370685369,3.491985989967361e-05,0.00017459929222241044,0.00013967943959869444,3.491985989967361e-05,0.00010475957969902083,0.00017459929222241044,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,0.0003142787318211049,6.983971979934722e-05,0.00013967943959869444,0.0,6.983971979934722e-05,6.983971979934722e-05,0.0005237978766672313
61,2019-04-16,11810.95,11690.35,354315040,11731.55,11736.2,11667.0,0.00010475957969902083,0.00010475957969902083,0.0003142787318211049,3.491985989967361e-05,3.491985989967361e-05,0.00010475957969902083,0.00020951915939804167,0.00013967943959869444,6.983971979934722e-05,0.00017459929222241044,0.00020951915939804167,0.00013967943959869444,0.00017459929222241044,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.0003491985844448209
62,2019-04-17,11810.95,11690.35,354315040,11731.55,11736.2,11736.2,0.00027935887919738894,6.983971979934722e-05,0.0003142787318211049,3.491985989967361e-05,0.00013967943959869444,3.491985989967361e-05,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,3.491985989967361e-05,0.00010475957969902083,0.00027935887919738894
63,2019-04-18,11856.15,11787.15,339653709,11738.5,11856.15,11736.2,0.00020951915939804167,0.00013967943959869444,0.0002444390265736729,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,6.983971979934722e-05,0.00020951915939804167,0.00020951915939804167,0.00027935887919738894,0.00013967943959869444,0.0,0.00010475957969902083,0.0,0.00027935887919738894,0.0003491985844448209
64,2019-04-19,11856.15,11787.15,339653709,11738.5,11856.15,11856.15,0.0003491985844448209,6.983971979934722e-05,0.0003491985844448209,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.0003841184370685369,0.0,0.0002444390265736729,3.491985989967361e-05,6.983971979934722e-05,0.00013967943959869444,0.0003841184370685369
65,2019-04-22,11727.05,11752.8,260356055,11583.95,11727.05,11856.15,0.00020951915939804167,0.00020951915939804167,0.00020951915939804167,0.00017459929222241044,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00010475957969902083,3.491985989967361e-05,3.491985989967361e-05,0.00017459929222241044,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00045395817141979933
