,Date,Headline,Alternate Headline,Link
458,2019-09-07,"
					 					 Rambling around Vienna, named the 'world's most liveable city' yet again					 ",Uttaran Das Gupta recalls a few good reasons why,https://www.business-standard.com/article/lifestyle/rambling-around-vienna-named-the-world-s-most-liveable-city-yet-again-119090601274_1.html
459,2019-09-08,"
					 					 Cheaper taste: Classic-car feeding frenzy is over for skittish collectors					 ",Lower-cost cars are booming as younger collectors pile in,https://www.business-standard.com/article/international/cheaper-taste-classic-car-feeding-frenzy-is-over-for-skittish-collectors-119090800021_1.html
460,2019-09-08,"
					 					 Zomato lays off 600 employees, says technology had created redundancies					 ",Zomato maintains that it was forced to rationalise the staff strength.,https://www.business-standard.com/article/companies/zomato-lays-off-600-employees-reduces-workforce-by-more-than-10-119090800016_1.html
461,2019-09-08,"
					 					 Chandrayaan-2 mission very close to 100% success, says Isro chief K Sivan					 ",PM Modi leads the nation in rallying behind Isro after failed moon landing,https://www.business-standard.com/article/current-affairs/chandrayaan-2-mission-very-close-to-100-success-says-isro-chief-k-sivan-119090800013_1.html
462,2019-09-08,"
					 					 Insurance companies report boom in business after new, strict traffic rules					 ",Insurance companies expect the new regulations to bridge the gap between insured and un-insured vehicles significantly,https://www.business-standard.com/article/companies/car-insurance-sales-jump-on-stricter-regulations-of-new-motor-vehicles-act-119090700928_1.html
463,2019-09-08,"
					 					 Andhra hosts delegation of brands, sourcing firms affiliated to Amcham					 ","The event saw opening remarks by Bhavna Saxena, special commissioner, Andhra Pradesh Economic Development Board",https://www.business-standard.com/article/companies/andhra-hosts-delegation-of-brands-sourcing-firms-affiliated-to-amcham-119090701131_1.html
464,2019-09-08,"
					 					 Equitas says considering new scheme of arrangement; seeks RBI's approval					 ","This scheme of arrangement is subject to approval from the Sebi, RBI, NCLT, shareholders and the creditors",https://www.business-standard.com/article/companies/equitas-says-considering-new-scheme-of-arrangement-seeks-rbi-s-approval-119090701087_1.html
465,2019-09-08,"
					 					 Seeking expansion of offerings, food giant Cargill scouts for partners					 ","Cargill, which frayed into the starch and sweeteners segment around three years ago, majorly focusses on edible oil, chocolates and cocoa",https://www.business-standard.com/article/companies/seeking-expansion-of-offerings-food-giant-cargill-scouts-for-partners-119090701069_1.html
466,2019-09-08,"
					 					 Naveen Jindal seeks raw material security for Odisha steel plants					 ","""Our investment in Odisha needs raw material security to become viable,"" Jindal said",https://www.business-standard.com/article/pti-stories/naveen-jindal-seeks-raw-material-security-for-odisha-steel-119090701058_1.html
467,2019-09-08,"
					 					 Traders plan countrywide stir against festive e-commerce discounts					 ","According to traders, they will meet the ministers over the next few days and chart out instances of violations of various rules by the e-commerce firms",https://www.business-standard.com/article/companies/traders-plan-countrywide-stir-against-festive-e-commerce-discounts-119090701055_1.html
468,2019-09-08,"
					 					 Slow US economy, challenges in BFSI sector may drag IT firms in FY21					 ","Slower growth in US economy, challenges in financial services sector may result in lower client spend",https://www.business-standard.com/article/companies/slow-us-economy-challenges-in-bfsi-sector-may-drag-it-firms-in-fy21-119090701031_1.html
469,2019-09-08,"
					 					 How an EY scholarship programme is helping strangers form life-long bonds					 ",A EY scholarship programme helped Ajay Kumar and Sunita Abraham - two paths that were unlikely to ever cross - develop a lifelong bond,https://www.business-standard.com/article/companies/how-an-ey-scholarship-programme-is-helping-strangers-form-life-long-bonds-119090700983_1.html
470,2019-09-08,"
					 					 HAL-built trainer aircraft HTT-40 clears crucial flight test successfully					 ","Clearing the HTT-40's six-turn spin tests removes a monkey from our backs, said design chief Arup Chatterjee",https://www.business-standard.com/article/companies/hal-built-trainer-aircraft-htt-40-clears-crucial-flight-test-successfully-119090700956_1.html
471,2019-09-08,"
					 					 Burger King to give a miss to meat-less 'meat burgers' in Indian market					 ",Indians may not get a taste of the Impossible Whopper and the Rebel Whopper,https://www.business-standard.com/article/companies/burger-king-to-give-a-miss-to-meat-less-meat-burgers-in-indian-market-119090700755_1.html
472,2019-09-08,"
					 					 Coffee Day Enterprises ropes in IDFC arm to identify strategic options					 ",IDFC Securities would also advise on refinancing of existing debt and raising additional facilities to repay debt in CDEL,https://www.business-standard.com/article/pti-stories/coffee-day-enterprises-ropes-in-idfc-securities-to-identify-strategic-options-119090700514_1.html
473,2019-09-08,"
					 					 Sugar subsidy: India's trying to race Brazil by rushing exports					 ","Producers are talking to importers in West Asia, China, East Africa, Bangladesh, Iran and Sri Lanka with a view to starting shipments from next month",https://www.business-standard.com/article/economy-policy/sugar-subsidy-india-s-trying-to-race-brazil-by-rushing-exports-119090701133_1.html
474,2019-09-08,"
					 					 Indian rice exports face threat from Asian peers, including Pakistan					 ","Lack of long term export policy, high costs making Indian rice uncompetitive",https://www.business-standard.com/article/economy-policy/indian-rice-exports-face-threat-from-asian-peers-including-pakistan-119090700771_1.html
475,2019-09-08,"
					 					 Russia-India ties based on mutual need, says JNU's Anuradha M Chenoy					 ","Even after two decades of closer ties with the US, India has not got all what it wanted, says Chenoy",https://www.business-standard.com/article/economy-policy/russia-india-ties-based-on-mutual-need-says-jnu-s-anuradha-m-chenoy-119090700919_1.html
476,2019-09-08,"
					 					 IIM Lucknow to train Uttar Pradesh ministers in budgeting, governance					 ",The first of the three refresher training courses will be held on September 8 at IIM-L campus,https://www.business-standard.com/article/economy-policy/up-ministers-to-undergo-refreshers-course-at-iim-for-better-governance-119090700524_1.html
477,2019-09-08,"
					 					 Govt forms task force to identify infra projects worth Rs 100 trillion					 ","The task force, headed by the economic affairs secretary, will draw up a 'National Infrastructure Pipeline'",https://www.business-standard.com/article/pti-stories/finmin-sets-up-task-force-to-identify-infra-projects-for-rs-100-lakh-cr-investment-119090700387_1.html
478,2019-09-08,"
					 					 States to be key drivers of growth for making India $5 trn economy: NITI					 ",Kant said states have to work together and learn from each other to radically transform India,https://www.business-standard.com/article/economy-policy/states-to-be-key-drivers-of-growth-for-making-india-5-trn-economy-niti-119090700343_1.html
479,2019-09-08,"
					 					 The largest rewrite of the banking history and merger's cultural traps					 ",Govt's focus on technological compatibility over cultural is set to make the largest rewrite of the banking history a complex job,https://www.business-standard.com/article/finance/the-largest-rewrite-of-the-banking-history-and-merger-s-cultural-traps-119090701030_1.html
480,2019-09-08,"
					 					 How strong state-owned banks drive growth					 ","The PSBs are expected to focus on infrastructure financing, credit growth, financial inclusion, and digital transactions",https://www.business-standard.com/article/opinion/how-strong-state-owned-banks-drive-growth-119090701076_1.html
481,2019-09-08,"
					 					 CEO pay can transform banks					 ",Compensation structures can be designed to make risk management a core part of Indian banks' strategic decision making and planning processes,https://www.business-standard.com/article/opinion/ceo-pay-can-transform-banks-119090701061_1.html
482,2019-09-08,"
					 					 A temporary setback					 ",There will be a lot to learn from Chandrayaan-2 Mission,https://www.business-standard.com/article/opinion/a-temporary-setback-119090701048_1.html
483,2019-09-08,"
					 					 Bt cotton regains farmers' confidence, acreage under crop goes up to 93.6%					 ","With this, the insect resistant transgenic crop has regained farmers' confidence which had been shaken three years ago",https://www.business-standard.com/article/economy-policy/bt-cotton-regains-farmers-confidence-acreage-under-crop-goes-up-to-93-6-119090700318_1.html
484,2019-09-08,"
					 					 Retirement planning: Start early and save corpus for a 90-plus lifespan					 ","Equity and debt mutual funds, NPS, EPF and PPF are some of the key instruments you should use to build your retirement corpus",https://www.business-standard.com/article/pf/retirement-planning-start-early-and-save-corpus-for-a-90-plus-lifespan-119090701096_1.html
485,2019-09-08,"
					 					 Relief efforts ramp up amid fear of 'staggering' death toll in Bahamas					 ","Bahama leaders believe hundreds and perhaps thousands remained missing in the archipelago nation of about 400,000 people, even as the official death toll rose only to 43 as of late on Friday",https://www.business-standard.com/article/current-affairs/relief-efforts-ramp-up-amid-fear-of-staggering-death-toll-in-bahamas-119090701005_1.html
486,2019-09-08,"
					 					 Just a few strands: Coping with illness, hair loss & side-effects of cancer					 ","Having cancer can be devastating. But for women, the side-effects of the disease, especially the loss of hair, is the hardest part. Aditi Phadnis finds that how people helping others cope with illness",https://www.business-standard.com/article/current-affairs/just-a-few-strands-coping-with-illness-hair-loss-side-effects-of-cancer-119090700937_1.html
487,2019-09-08,"
					 					 If China and India speak in one voice, the world will listen: Sun Weidong					 ","India and China advocate world multi-polarity, economic globalisation, trade liberalisation, and oppose unilateralism and protectionism",https://www.business-standard.com/article/current-affairs/if-china-and-india-speak-in-one-voice-the-world-will-listen-sun-weidong-119090700905_1.html
488,2019-09-08,"
					 					 Pakistan denies permission to President Kovind to enter its airspace					 ","Kovind will embark on a visit to Iceland, Switzerland and Slovenia from Monday during which he is expected to brief the top leadership in those countries on India's ""national concerns""",https://www.business-standard.com/article/pti-stories/pakistan-denies-indian-president-s-request-to-use-its-airspace-for-foreign-visits-119090700510_1.html
489,2019-09-08,"
					 					 Ahead of state elections, PM Modi launches 3 more metro lines in Mumbai					 ","Modi said, Mumbai's metro network, which currently is a paltry 11 km, will go up to 325 km by FY24",https://www.business-standard.com/article/pti-stories/ahead-of-state-polls-modi-launches-3-more-metro-lines-in-city-119090700391_1.html
490,2019-09-08,"
					 					 Zimbabwe after Robert Mugabe: Dashed hopes and economic turmoil					 ","The country, now led by Mugabe's long-serving security chief Emmerson Mnangagwa, is grappling with its worst economic crisis in a decade",https://www.business-standard.com/article/international/zimbabwe-after-robert-mugabe-dashed-hopes-and-economic-turmoil-119090800026_1.html
491,2019-09-08,"
					 					 Roku targets British market as smart TV platform duel with Amazon hots up					 ","Chinese manufacturer Hisense will market televisions with Roku TV in the United Kingdom from the fourth quarter, with other European markets to follow",https://www.business-standard.com/article/international/roku-targets-british-market-as-smart-tv-platform-duel-with-amazon-hots-up-119090700413_1.html
492,2019-09-08,"
					 					 Pentagon chief says US working towards 'good deal' with Taliban					 ","According to the agreement, a full peace agreement to end more than 18 years of war would depend on subsequent ""intra Afghan"" talks",https://www.business-standard.com/article/international/pentagon-chief-says-us-working-towards-good-deal-with-taliban-119090800025_1.html
493,2019-09-08,"
					 					 Overlooked no more: Alice Guy Blache, world's first female filmmaker					 ","Even before women had the right to vote, Blache, in her actions and in her films, expressed female drives, desires and self-determination",https://www.business-standard.com/article/international/overlooked-no-more-alice-guy-blache-world-s-first-female-filmmaker-119090800020_1.html
494,2019-09-08,"
					 					 Russia, Ukraine swap prisoners in first sign of thawing relations					 ",The trade involved some of the highest-profile prisoners caught up in a bitter standoff between Ukraine and Russia,https://www.business-standard.com/article/pti-stories/russia-and-ukraine-trade-prisoners-each-fly-35-to-freedom-119090701127_1.html
495,2019-09-08,"
					 					 Europe talks up public spending to stave off economic slowdown, but not yet					 ",The call from business leaders is also growing louder,https://www.business-standard.com/article/international/europe-talks-up-public-spending-to-stave-off-economic-slowdown-but-not-yet-119090701097_1.html
496,2019-09-08,"
					 					 Trade war impact? Asia's beaches go quiet as Chinese tourists stay home					 ",The Chinese travel boom in the region is now in reverse gear,https://www.business-standard.com/article/international/trade-war-impact-asia-s-beaches-go-quiet-as-chinese-tourists-stay-home-119090701038_1.html
497,2019-09-08,"
					 					 Lawmakers preparing possible legal action against Johnson to delay Brexit					 ",Corbyn said Labour was not as a party taking legal action but was aware of lawmakers' manoeuvres on the matter,https://www.business-standard.com/article/international/lawmakers-preparing-possible-legal-action-against-johnson-to-delay-brexit-119090700991_1.html
498,2019-09-08,"
					 					 Iran says it's no longer abiding by uranium enrichment limits					 ",Iran is throwing down a new challenge to European leaders struggling to sustain their diplomatic push to calm the Gulf,https://www.business-standard.com/article/international/iran-says-it-s-no-longer-abiding-by-uranium-enrichment-limits-119090700978_1.html
499,2019-09-08,"
					 					 WeWork goes from hot to not as dream value plunges $45 billion					 ",IPO valuation for office-sharing company drops to $20 billion,https://www.business-standard.com/article/international/wework-goes-from-hot-to-not-as-dream-value-plunges-45-billion-119090700904_1.html
500,2019-09-08,"
					 					 The Hindu, AFP, others join BBC initiative to fight misinformation					 ","European Broadcasting Union, the Financial Times, First Draft, The Hindu, the Wall Street Journal, CBC/Radio Canada, Reuters and the Reuters Institute are some of the organisations which have joined",https://www.business-standard.com/article/pti-stories/afp-joins-bbc-initiative-to-fight-misinformation-119090700525_1.html
501,2019-09-08,"
					 					 Wikipedia goes offline in several countries after 'malicious' attack					 ","The server of the Wikimedia Foundation, which hosts the site, suffered a ""massive"" Distributed Denial of Service (DDoS) attack, the organisation's German account said in a tweet late Friday",https://www.business-standard.com/article/pti-stories/parts-of-wikipedia-offline-after-malicious-attack-119090700529_1.html
502,2019-09-08,"
					 					 Hong Kong police in position at airport ahead of protest; buses searched					 ","Only passengers were being allowed into the airport building or to use the Airport Express, boarding in downtown Hong Kong",https://www.business-standard.com/article/international/hong-kong-police-in-position-at-airport-ahead-of-protest-buses-searched-119090700217_1.html
503,2019-09-08,"
					 					 Untraceable Iranian tanker Adrian Darya 1 photographed near Syrian port					 ","Maxar Technologies Inc., a US space technology company spotted the tanker near Syrian port of Tartus",https://www.business-standard.com/article/international/untraceable-iranian-tanker-adrian-darya-1-photographed-near-syrian-port-119090700207_1.html
504,2019-09-08,"
					 					 Nationalist Congress Party leader Sharad Pawar's disciplined anger					 ","At a recent press conference, a journalist asked him a question: Not only were NCP leaders deserting his party and joining the BJP but even his relatives",https://www.business-standard.com/article/politics/nationalist-congress-party-leader-sharad-pawar-s-disciplined-anger-119090700886_1.html
505,2019-09-08,"
					 					 In a first, IIM Udaipur launches MBA in digital enterprise management					 ",One year full-time MBA to be offered to candidates with 3 years or above work experience,https://www.business-standard.com/article/education/in-a-first-iim-udaipur-launches-mba-in-digital-enterprise-management-119090700604_1.html
506,2019-09-08,"
					 					 Deep breathing to beetroot juice, here're a few ways to manage migraine					 ","Lifestyle triggers that cause migraine include lack of sleep, chronic stress and unhealthy gut",https://www.business-standard.com/article/health/deep-breathing-to-beetroot-juice-here-re-a-few-ways-to-manage-migraine-119090800017_1.html
507,2019-09-08,"
					 					 Get protein from plants, not animals, to prolong your life: Study					 ",Substituting plant protein for red or processed meat was associated with lower mortality,https://www.business-standard.com/article/health/get-protein-from-plants-not-animals-to-prolong-your-life-study-119090800015_1.html
508,2019-09-08,"
					 					 Psychiatric drugs can help obese people shed excess pounds, says study					 ",People with mental health disorders are more likely to be obese than other individuals,https://www.business-standard.com/article/health/psychiatric-drugs-can-help-obese-people-shed-excess-pounds-says-study-119090800012_1.html
509,2019-09-08,"
					 					 Even a little exercise is better than no exercise for a longer, better life					 ",People who were sedentary for 10 hours a day were 48 per cent more likely to die during the study than people who moved more,https://www.business-standard.com/article/health/psychiatric-drugs-can-help-obese-people-shed-excess-pounds-says-study-119090800009_1.html
510,2019-09-09,"
					 					 Indian consumers remain confident despite economic slowdown: Nielsen					 ",Country tops consumer confidence index in April-June; economists say more pain ahead,https://www.business-standard.com/article/economy-policy/indian-consumers-seem-confident-about-future-amid-economic-crisis-nielsen-119090800627_1.html
511,2019-09-09,"
					 					 Renewable firms can take discoms to NCLT: Power ministry to Andhra govt					 ",Renewable power project developers are staring at weak cash flows from their projects in Andhra Pradesh,https://www.business-standard.com/article/economy-policy/renewable-firms-could-take-discoms-to-nclt-powermin-tells-jagan-reddy-119090800734_1.html
512,2019-09-09,"
					 					 How Gadkari is planning to attract investors, monetise highway projects					 ","IRB InvIT offered six completed road assets, covering 3,000 km across five states",https://www.business-standard.com/article/economy-policy/how-gadkari-is-planning-to-attract-investors-monetise-highway-projects-119090800752_1.html
513,2019-09-09,"
					 					 In a first, Maruti Suzuki to lease 100 sales outlets to car dealers					 ","Strategy will help expand reach, deploy surplus cash",https://www.business-standard.com/article/companies/maruti-to-lease-sales-outlets-to-dealers-in-semi-urban-rural-areas-119090800719_1.html
514,2019-09-09,"
					 					 Auto industry may have to wait longer for GST cut on cars from 28% to 18%					 ",Will be a political call now; state finance ministers to decide on September 20,https://www.business-standard.com/article/economy-policy/auto-industry-may-have-to-wait-longer-for-gst-cut-on-cars-from-28-to-18-119090800784_1.html
515,2019-09-09,"
					 					 PhonePe charting path to join elite club of start-ups; valuation soars					 ",PhonePe has been aggressive at growing its user and merchant base,https://www.business-standard.com/article/companies/phonepe-charting-path-to-join-elite-club-of-start-ups-valuation-soars-119090800960_1.html
516,2019-09-09,"
					 					 Pharma PSUs likely to sign MoU with LMA for sale of surplus land					 ",The PSUs thus are hopeful that the sale process could now be expedited,https://www.business-standard.com/article/companies/pharma-psus-to-sign-mou-with-management-agency-for-sale-of-surplus-land-119090800954_1.html
517,2019-09-09,"
					 					 Apollo Pharmacy aims to expand its private label business in next 3 years					 ",Company officials said the private label business was 6.5 per cent of revenue last year and expected to be 7 per cent this year,https://www.business-standard.com/article/companies/apollo-pharmacy-aims-to-expand-its-private-label-business-in-next-3-years-119090800944_1.html
518,2019-09-09,"
					 					 Fewer online offers likely to boost offline sales this festive season					 ",Retailers believe they would be able to boost sales this festive season on the back of better services and differentiated products,https://www.business-standard.com/article/companies/fewer-online-offers-likely-to-boost-offline-sales-in-this-festive-season-119090800935_1.html
519,2019-09-09,"
					 					 Anti-tuberculosis drug market continues to shrink for private firms					 ","Lupin, the largest player in India's anti-TB market, too admitted that in anti-TB segment, the focus on branded business has declined in the past few years",https://www.business-standard.com/article/companies/firms-selling-anti-tb-medicines-are-now-shifting-focus-to-govt-tender-biz-119090800925_1.html
520,2019-09-09,"
					 					 Reliance Jio's broadband offers won't impact wireless tariff growth					 ",Jio's non-wireless services are unlikely to be able to meaningfully offset any slowdown in wireless revenue growth as the prices are largely non-disruptive,https://www.business-standard.com/article/companies/reliance-jio-s-broadband-offers-won-t-impact-wireless-tariff-growth-119090800919_1.html
521,2019-09-09,"
					 					 Used commercial vehicle sales see uptick amid auto sector slowdown					 ","On the other side, average overall sales which used to be around 8,000 units a year ago has dropped to 7,000-7,500 units in a month",https://www.business-standard.com/article/companies/used-commercial-vehicle-sales-see-uptick-amid-auto-sector-slowdown-119090800907_1.html
522,2019-09-09,"
					 					 Despite several headwinds, analysts are turning positive on L&T; stock					 ","The company has been winning large-ticket orders lately, though the orders bagged, so far, are less than the year-ago level",https://www.business-standard.com/article/companies/despite-several-headwinds-analysts-are-turning-positive-on-l-t-stock-119090800833_1.html
523,2019-09-09,"
					 					 Start-up Myelin Foundry promises buffering-free OTT viewing experience					 ","Myelin Foundry, launched in January this year, was conceptualised in the technology war room of the Tata group",https://www.business-standard.com/article/companies/start-up-myelin-foundry-promises-buffering-free-ott-viewing-experience-119090800812_1.html
524,2019-09-09,"
					 					 How this Indian start-up is bringing fitness closer to the masses					 ",The unorganised nature of the fitness sector augurs well for fit-tech start-up Fitternity's growth,https://www.business-standard.com/article/companies/how-this-indian-start-up-is-bringing-fitness-closer-to-the-masses-119090800801_1.html
525,2019-09-09,"
					 					 'Recorded music market in India should be based on free market practices'					 ","'As time goes by, we will see more investments happening', said Fernandes",https://www.business-standard.com/article/companies/we-want-music-to-be-a-free-market-says-indian-music-industry-ceo-fernandes-119090800753_1.html
526,2019-09-09,"
					 					 Japan joins a band of Asian countries to tap into Indian tourism market					 ","Japan, Korea, Taiwan edge their way into the country's travel calendar, target tourists with food, culture and adventure",https://www.business-standard.com/article/companies/japan-joins-a-band-of-asian-countries-to-tap-into-indian-tourism-market-119090800744_1.html
527,2019-09-09,"
					 					 ITC standing out in a cluttered FMCG market with focus on quality					 ",ITC has made steady progress in the FMCG space with relentless focus on quality and product differentiation,https://www.business-standard.com/article/companies/itc-standing-out-in-a-cluttered-fmcg-market-with-focus-on-quality-119090800735_1.html
528,2019-09-09,"
					 					 After sacking 540, Zomato eyes 10x growth, creation of thousands of jobs					 ","On Thursday, Goyal had tweeted that its delivery partners' monthly income crossed Rs 200 crore for the first time",https://www.business-standard.com/article/companies/zomato-sees-10-times-growth-in-5-years-will-create-thousands-of-jobs-ceo-119090800572_1.html
529,2019-09-09,"
					 					 ED has filed money laundering case against Rolls Royce, others: Officials					 ","ED has booked the case under provisions of the Prevention of Money Laundering Act (PMLA) after going through a CBI FIR, which was registered in the case in July this year",https://www.business-standard.com/article/pti-stories/ed-files-money-laundering-case-against-rolls-royce-others-119090800470_1.html
530,2019-09-09,"
					 					 Suzuki Motorcycle India holds back investment due to slowdown in sector					 ",The company said uncertainty created over electrification of two-wheelers had played a role in parent Suzuki Motor to adopt a wait and watch strategy before finalising on setting up a new manufacturin,https://www.business-standard.com/article/pti-stories/suzuki-motor-india-to-hold-back-investment-due-to-slowdown-bs-vi-norms-119090800355_1.html
531,2019-09-09,"
					 					 Toyota expects costs of its diesel models to rise by 20% after BSVI upgrade					 ","The adverse exchange rate is making the company contemplate an impending price increase which it has been holding as of now, a senior official said.",https://www.business-standard.com/article/pti-stories/toyota-expects-prices-of-its-diesel-models-to-go-up-by-20-pc-after-bsvi-upgrade-119090800292_1.html
532,2019-09-09,"
					 					 MTNL raises Rs 800 crore claims from DoT, reimbursement on rent dues					 ",The telecom corporation has also sought clearance of rent-related dues for DoT offices located at MTNL premises,https://www.business-standard.com/article/pti-stories/mtnl-raises-rs-800-cr-claims-from-dot-seeks-reimbursement-on-past-bond-issue-rent-dues-119090800219_1.html
533,2019-09-09,"
					 					 Opposition to RCEP grows within government, now from dairy ministry					 ","Steel, chemicals, MSME and agri ministries have also opposed deal",https://www.business-standard.com/article/economy-policy/opposition-to-rcep-grows-within-government-now-from-dairy-ministry-119090900014_1.html
534,2019-09-09,"
					 					 Rising gold demand reflecting risk aversion in global financial system					 ",Moderation in prices is crucial for the gems and jewellery business ahead of the festive season,https://www.business-standard.com/article/economy-policy/rising-gold-demand-reflecting-risk-aversion-in-global-financial-system-119090800922_1.html
535,2019-09-09,"
					 					 100 days of Modi govt: We know how to take challenges head-on, says PM					 ","Smriti Irani described the first 100 days as historic, and tweeted some of the steps taken",https://www.business-standard.com/article/economy-policy/100-days-of-modi-govt-we-know-how-to-take-challenges-head-on-says-pm-119090800904_1.html
536,2019-09-09,"
					 					 Govt mulls new power tariff policy, UDAY 2.0 for resolving discoms losses					 ","Power Minister said that under the new tariff policy, the discoms would have to pay a surcharge for delayed payments",https://www.business-standard.com/article/pti-stories/govt-to-roll-out-new-tariff-policy-uday-2-0-for-resolving-discoms-losses-119090800247_1.html
537,2019-09-09,"
					 					 Finance ministry dept's fine on banks an afterthought: Delhi High Court					 ",The appellate tribunal for PML held that though banks had not reported the matter to the authorities,https://www.business-standard.com/article/finance/finance-ministry-dept-s-fine-on-banks-an-afterthought-delhi-high-court-119090900018_1.html
538,2019-09-09,"
					 					 Bank of Baroda plans to raise capital up to Rs 3,000 cr via tier-II bonds					 ","BOB is amongst the better capitalised PSBs, with a common equity tier I capital of 8.49% in 1QFY20",https://www.business-standard.com/article/finance/bank-of-baroda-plans-to-raise-capital-up-to-rs-3-000-cr-via-tier-ii-bonds-119090900002_1.html
539,2019-09-09,"
					 					 Customer to IT integration, banks to follow BoB's footsteps during merger					 ","Banks to take cue from merger of BoB, Vijaya Bank, and Dena Bank",https://www.business-standard.com/article/finance/customer-to-it-integration-banks-to-follow-bob-s-footsteps-during-merger-119090800957_1.html
540,2019-09-09,"
					 					 18 PSBs hit by 2,480 cases of fraud of over Rs 31,000 cr in Q1: RTI					 ","As many as 1,197 cases of cheating involving Rs 12,012.77 crore were detected in SBI in the first quarter, according to the RTI reply",https://www.business-standard.com/article/pti-stories/18-psbs-hit-by-2-480-cases-of-fraud-of-rs-32-000-cr-in-q1-rti-119090800628_1.html
541,2019-09-09,"
					 					 World's worst bad-loan mess set to worsen on India's cash crunch					 ",The failure to slash stressed assets is undermining India's efforts to revive economic growth that has cooled to a six-year low,https://www.business-standard.com/article/finance/world-s-worst-bad-loan-mess-set-to-worsen-on-india-s-cash-crunch-119090800211_1.html
542,2019-09-09,"
					 					 Malcom Gladwell's latest theory					 ","Talking to Strangers might be classic Gladwell, but it comes across as jarringly incongruous",https://www.business-standard.com/article/beyond-business/malcom-gladwell-s-latest-theory-119090900013_1.html
543,2019-09-09,"
					 					 Buy, not build, spacecraft					 ","Isro needs to turn itself into a planning, contracting, and contract-monitoring organisation - like Nasa has done",https://www.business-standard.com/article/opinion/buy-not-build-spacecraft-119090900016_1.html
544,2019-09-09,"
					 					 Desertification: Rio's stepchild					 ","Today, there should be no doubt that desertification is a global issue - it requires cooperation among nations",https://www.business-standard.com/article/opinion/desertification-rio-s-stepchild-119090900015_1.html
545,2019-09-09,"
					 					 A market for loans					 ",Secondary market will need to cross many hurdles,https://www.business-standard.com/article/opinion/a-market-for-loans-119090900012_1.html
546,2019-09-09,"
					 					 The next 100 days					 ",Govt needs to show that the India story is alive,https://www.business-standard.com/article/opinion/the-next-100-days-119090900011_1.html
547,2019-09-09,"
					 					 Exporters still face various problems					 ","Hopefully, the government will take note and make life easier for exporters",https://www.business-standard.com/article/opinion/exporters-still-face-various-problems-119090800908_1.html
548,2019-09-09,"
					 					 Adityanath directs govt depts to embrace 'fiscal discipline' as polls loom					 ",The government is planning to put a cap on the expenses the departments can incur at the fag end of a financial year,https://www.business-standard.com/article/opinion/adityanath-directs-govt-depts-to-embrace-fiscal-discipline-as-polls-loom-119090800858_1.html
549,2019-09-09,"
					 					 Letter to BS: Public sector bank mergers cast shadow on wage talks					 ",PSBs are part of the overall universe and cannot be insulated against the ongoing trend,https://www.business-standard.com/article/opinion/letter-to-bs-public-sector-bank-mergers-cast-shadow-on-wage-talks-119090800855_1.html
550,2019-09-09,"
					 					 Letter to BS: Normalcy is elusive even a month after Article 370 decision					 ",The continued strife in the state will embolden Pakistan to internationalise this matter to demonise us the way it suits its villainous schemes,https://www.business-standard.com/article/opinion/letter-to-bs-normalcy-is-elusive-even-a-month-after-article-370-decision-119090800852_1.html
551,2019-09-09,"
					 					 Quick fixes won't solve growth problem					 ",It is high time that the government focused on a trade policy to help sustain high long-term growth and create jobs,https://www.business-standard.com/article/opinion/quick-fixes-won-t-solve-growth-problem-119090800845_1.html
552,2019-09-09,"
					 					 Bravo FM, but it's only half the job done					 ",The government can have its cake and eat it too if it allows mega banks to run independently and turn others into vehicles for social banking,https://www.business-standard.com/article/opinion/bravo-fm-but-it-s-only-half-the-job-done-119090800832_1.html
553,2019-09-09,"
					 					 A glimmer of hope, finally					 ","For the first time, a combination of an effective vaccine and two drugs that seem effective offers hope to Ebola victims",https://www.business-standard.com/article/opinion/a-glimmer-of-hope-finally-119090800822_1.html
554,2019-09-09,"
					 					 From default to land acquisition, a weekly selection of key court orders					 ","When a court orders a stay in a land acquisition case, the acquisition of all pockets of land should be suspended",https://www.business-standard.com/article/opinion/from-default-to-land-acquisition-a-weekly-selection-of-key-court-orders-119090800802_1.html
555,2019-09-09,"
					 					 Question mark over independence of IndiGo chairman					 ","Under the law, the chairperson of the board does not enjoy any special power, unless the Articles of Association confers casting vote",https://www.business-standard.com/article/opinion/question-mark-over-independence-of-indigo-chairman-119090800795_1.html
556,2019-09-09,"
					 					 Gujarat HC's 'war room' shows how to improve proceedings, monitor courts					 ",Data from the taluka level to the high court level will now be easily accessible for analysis,https://www.business-standard.com/article/opinion/gujarat-hc-s-war-room-shows-how-to-improve-proceedings-monitor-courts-119090800783_1.html
557,2019-09-09,"
					 					 Merger of public sector banks: Has governance been given short shrift?					 ",The govt's silence on the road map to change the governance structure of state-run banks make experts wary of the road ahead,https://www.business-standard.com/article/finance/merger-of-public-sector-banks-has-governance-been-given-short-shrift-119090800762_1.html
558,2019-09-09,"
					 					 Long haul for investors					 ",Every indicator suggests the growth recession could continue for several quarters,https://www.business-standard.com/article/opinion/long-haul-for-investors-119090800707_1.html
559,2019-09-09,"
					 					 Commodity picks: 9 September, 2019					 ","Guar seed prices in Jodhpur are trading at Rs 4,160 per quintal",https://www.business-standard.com/article/markets/commodity-picks-9-september-2019-119090800868_1.html
