,Date,Headline,Alternate Headline,Link
33,2019-05-18,"
					 					 What is art really worth?					 ","If art is a reflection of its society, in times to come Jeff Koons's will most likely depict a civilisation in which inflatable toy-like balloons will mark a subversive, sardonic high point",https://www.business-standard.com/article/beyond-business/what-is-art-really-worth-119051800005_1.html
34,2019-05-18,"
					 					 CHESS #1353					 ",Carlsen ended with a record score of 26.5 despite two losses to Maxime Vachier Lagrave,https://www.business-standard.com/article/beyond-business/chess-1353-119051701485_1.html
35,2019-05-18,"
					 					 Divide and thrive					 ","The many versions of the Ramayana within the country are well known, but the text has also travelled into the rest of Asia, taking on forms that would be unrecognisable to many among its followers",https://www.business-standard.com/article/beyond-business/divide-and-thrive-119051701387_1.html
36,2019-05-18,"
					 					 Animal Intimacies offers sparkling exploration of animal-human relationship					 ","For the lucidity of the prose and the animal/human characters alone, this book is a reader's delight",https://www.business-standard.com/article/beyond-business/animal-intimacies-offers-sparkling-exploration-of-animal-human-relationship-119051701380_1.html
37,2019-05-18,"
					 					 The stubborn old spirit					 ","AGNES is a wearable suit designed to simulate old age by altering the functioning of the arms, legs, hands, neck, spine, eyes, ears and other crucial body parts",https://www.business-standard.com/article/beyond-business/the-stubborn-old-spirit-119051701345_1.html
38,2019-05-18,"
					 					 The traitor and the patriot					 ",Older readers will remember a time from 30 years ago when no other party would align with the BJP because it was 'communal',https://www.business-standard.com/article/beyond-business/the-traitor-and-the-patriot-119051701304_1.html
39,2019-05-18,"
					 					 Gizmos & early users					 ","So Mr Modi might be right in claiming to have used a digital camera in 1987, because Megavision started selling its Tessera camera then",https://www.business-standard.com/article/opinion/gizmos-early-users-119051800036_1.html
40,2019-05-18,"
					 					 China could pay a high price for US tariffs					 ","With external tailwinds turning into headwinds, China will need to rely far more on domestic demand to generate prosperity",https://www.business-standard.com/article/opinion/china-could-pay-a-high-price-for-us-tariffs-119051800034_1.html
41,2019-05-18,"
					 					 Shekhar Gupta: If Pragya wins on Thursday					 ",Never has one constituency had such a bearing on Indian nationalism and the pretence of a Gandhian polity. So what if PM Modi doesn't forgive her in his heart?,https://www.business-standard.com/article/opinion/shekhar-gupta-if-pragya-wins-on-thursday-119051800031_1.html
42,2019-05-18,"
					 					 Trump's sparring with China is good for biz: Raymond's Gautam Singhania					 ",Singhania tells Pavan Lall how he keeps tabs on the goings-on in his company while not being involved day to day,https://www.business-standard.com/article/opinion/trump-s-sparring-with-china-is-good-for-biz-raymond-s-gautam-singhania-119051701329_1.html
43,2019-05-18,"
					 					 Gangland? No way!					 ",Khan Market is useful if not central to our existence,https://www.business-standard.com/article/opinion/gangland-no-way-119051701351_1.html
44,2019-05-18,"
					 					 Championship question: Celebrity overdose on IPL helps or hurts brands?					 ","The danger for companies is that the star is remembered, the brand is not, writes Sandeep Goyal.",https://www.business-standard.com/article/opinion/championship-question-celebrity-overdose-on-ipl-helps-or-hurts-brands-119051701352_1.html
45,2019-05-18,"
					 					 Beti padhao, dowry badhao?					 ",Singh's daughter's generation could look forward to better livelihoods than those of their fathers,https://www.business-standard.com/article/opinion/beti-padhao-dowry-badhao-119051701334_1.html
46,2019-05-18,"
					 					 Why this kolaveri di, didi?					 ",You can't beat Mamata Banerjee in street politics - she pours her heart and soul into pulverising her rivals,https://www.business-standard.com/article/opinion/why-this-kolaveri-di-didi-119051701318_1.html
47,2019-05-18,"
					 					 Reforms reach a dead end					 ",The manifestoes of the Bharatiya Janata Party and Congress' are dispiriting if you are foolishly hoping that privatization would be included even just for discussion,https://www.business-standard.com/article/opinion/reforms-reach-a-dead-end-119051701311_1.html
48,2019-05-18,"
					 					 An under-performing economy makes a very fertile ground for populism					 ","Facts and logic lead to the conclusion that India should be ready for slow growth; since there won't be enough jobs for the young, the fallout will be political and social, writes T N Ninan",https://www.business-standard.com/article/opinion/an-under-performing-economy-makes-a-very-fertile-ground-for-populism-119051701137_1.html
49,2019-05-18,"
					 					 Iron ore powers above $100 as supply crisis roils global market					 ","Iron ore has staged a stunning rally in 2019 as supply disruptions in Brazil and Australia, the top shippers, spurred forecasts the seaborne market will swing to a deficit",https://www.business-standard.com/article/markets/iron-ore-powers-above-100-as-supply-crisis-roils-global-market-119051701480_1.html
50,2019-05-18,"
					 					 Bitcoin frenzy reaches heyday-levels, generates renewed investor interest					 ",Bad news has seemed to not affect Bitcoin which saw a huge collapse in 2018 forcing investors out of the cryptocurrency market,https://www.business-standard.com/article/markets/bitcoin-frenzy-reaches-heyday-levels-generates-renewed-investor-interest-119051700849_1.html
51,2019-05-18,"
					 					 Federal-Mogul shares rise after SAT order to determine open offer price					 ",Tribunal has asked Sebi to decide open offer price afresh,https://www.business-standard.com/article/markets/federal-mogul-shares-rise-after-sat-order-to-determine-open-offer-price-119051700480_1.html
52,2019-05-18,"
					 					 Strong grounds to contest Sebi order in co-location case, says NSE					 ",Exchange will soon move SAT against three orders passed by the market regulator in the co-location case,https://www.business-standard.com/article/markets/strong-grounds-to-contest-sebi-order-in-co-location-case-says-nse-119051700441_1.html
53,2019-05-18,"
					 					 Today's picks: From Airtel to Adani Ports, hot stocks to buy on Friday					 ","Target prices, projected movements in terms of next session, unless otherwise stated",https://www.business-standard.com/article/markets/today-s-picks-from-airtel-to-adani-ports-hot-stocks-to-buy-on-friday-119051700012_1.html
54,2019-05-18,"
					 					 Samsung Galaxy A70 review: A mid-range smartphone for entertainment seekers					 ","After using the underpowered Galaxy M30 (for half the price), I was surprised how well the A70 handles multi-tasking, graphic-intensive games",https://www.business-standard.com/article/technology/samsung-galaxy-a70-review-a-mid-range-smartphone-for-entertainment-seekers-119051701319_1.html
55,2019-05-18,"
					 					 Bose Soundbar 700 offers ecstatic music, but it costs time and money					 ","The soundbar lightens up guitar riffs in classic rock, keeps distortion low and delivers clear vocals",https://www.business-standard.com/article/technology/bose-soundbar-700-offers-ecstatic-music-but-it-costs-time-and-money-119051701313_1.html
56,2019-05-18,"
					 					 Bengaluru's Cantan: Your search for fiery Chinese cuisine should end here					 ","If not for a feast of flavours, like raw mango with prawn fried rice, head to Cantan just to revel in the names of dishes",https://www.business-standard.com/article/specials/bengaluru-s-cantan-your-search-for-fiery-chinese-cuisine-should-end-here-119051800013_1.html
57,2019-05-18,"
					 					 This Emergency-era satire has returned to take pot shots at political class					 ",Let's Laugh Again will be staged at Akshara Theatre in Delhi on May 19 and 26,https://www.business-standard.com/article/specials/this-emergency-era-satire-has-returned-to-take-pot-shots-at-political-class-119051800009_1.html
58,2019-05-18,"
					 					 Neeman's joggers review: Unique comfort makes these a worthy pair					 ","Neeman's joggers may not be things of beauty, but are worth every paise for their unique comfort",https://www.business-standard.com/article/specials/neeman-s-joggers-review-unique-comfort-makes-these-a-worthy-pair-119051701333_1.html
59,2019-05-18,"
					 					 Mental, genetic ailments eligible for health cover under new Irdai norms					 ","All health covers filed and cleared after April 1, 2019 must adhere to norms; existing policies not in adherence shall not be offered and promoted April 1, 2020 onwards",https://www.business-standard.com/article/pf/mental-genetic-ailments-eligible-for-health-cover-under-new-irdai-norms-119051700794_1.html
60,2019-05-18,"
					 					 Avoid over-leveraged stocks in a market spooked by chances of slower growth					 ","More than sectoral bets, bottom-up stock picking will work better in the current environment of slowing growth",https://www.business-standard.com/article/pf/avoid-over-leveraged-stocks-in-a-market-spooked-by-chances-of-slower-growth-119051700533_1.html
61,2019-05-18,"
					 					 Organic food: The health mantra many are chanting to make a quick buck					 ",The term organic is oft misused and abused. But there are ways to tell the difference between food grown naturally and the chemically treated variety,https://www.business-standard.com/article/pf/organic-food-the-health-mantra-many-are-chanting-to-make-a-quick-buck-119051601373_1.html
62,2019-05-18,"
					 					 Financial emergency? A top-up home loan is best option for raising funds					 ",You can borrow a large amount at a low rate of interest,https://www.business-standard.com/article/free-newsletter/a-snapshot-of-top-up-home-loan-rates-offered-by-banks-and-other-details-119051700174_1.html
63,2019-05-18,"
					 					 This Paul John single malt distillery is Goa's latest tourist attraction					 ","Paul John Distillery is located in Cuncolim, South Goa, 15 km from Mobor Beach and 45 km from Goa airport",https://www.business-standard.com/article/current-affairs/this-paul-john-single-malt-distillery-is-goa-s-latest-tourist-attraction-119051800021_1.html
64,2019-05-18,"
					 					 Hamilton Studios is salvaging and digitising pre-Independence images					 ",Hamilton Studios photographed the wealthy in early 20th-century Bombay,https://www.business-standard.com/article/current-affairs/hamilton-studios-is-salvaging-and-digitising-pre-independence-images-119051800011_1.html
65,2019-05-18,"
					 					 Meet Saurav Chordia, the man who designed IAF's 'patch' of honour					 ",Morale patches are chest or shoulder cloth patches worn on the uniform by troops,https://www.business-standard.com/article/current-affairs/meet-saurav-chordia-the-man-who-designed-iaf-s-patch-of-honour-119051701353_1.html
66,2019-05-18,"
					 					 Nandan Nilekani-led panel on digital payments submits report to RBI					 ","Earlier this week, the RBI released a vision document for ensuring a safe, secure, convenient, quick and affordable e-payment system with an aim making India a 'cash-lite' society",https://www.business-standard.com/article/pti-stories/nilekani-led-panel-on-digital-payments-submits-report-to-rbi-119051701305_1.html
67,2019-05-18,"
					 					 Can town planners save Delhi's historic legacy amid frenzied redevelopment?					 ","As the city is 'redeveloped', it is also changing beyond recognition",https://www.business-standard.com/article/current-affairs/can-town-planners-save-delhi-s-historic-legacy-amid-frenzied-redevelopment-119051701312_1.html
68,2019-05-18,"
					 					 New surface-to-air missile technology reduces radar signature of Navy fleet					 ","So far, the Medium Range Surface-to-Air Missile has been deployed on three destroyers -- INS Kolkata, Chennai and Kochi. Each of them carries 32 missiles deployed in ""vertical launch unit"" canisters",https://www.business-standard.com/article/current-affairs/new-surface-to-air-missile-technology-reduces-radar-signature-of-navy-fleet-119051701270_1.html
69,2019-05-18,"
					 					 Centre issues drought advisory to southern and western states					 ",The CWC monitors water storage available in 91 major reservoirs across the country,https://www.business-standard.com/article/pti-stories/with-water-level-in-dams-dipping-centre-issues-drought-advisory-to-southern-and-western-states-119051701051_1.html
70,2019-05-18,"
					 					 Malegaon blast case accused asked to appear before court once a week					 ",The accused face trial under sections of the stringent Unlawful Activities Prevention Act (UAPA) and the Indian Penal Code (IPC),https://www.business-standard.com/article/pti-stories/all-malegaon-blast-case-accused-asked-to-appear-before-court-once-a-week-119051700487_1.html
71,2019-05-18,"
					 					 Govt declines to share black money details received from Switzerland					 ","Replying to an RTI query, the Finance Ministry said India and Switzerland share information on black money on a case to case basis as per the investigations being carried out",https://www.business-standard.com/article/pti-stories/citing-confidentiality-govt-declines-to-share-black-money-details-received-from-switzerland-119051700486_1.html
72,2019-05-18,"
					 					 Saradha scam: SC vacates order protecting ex-Kolkata commissioner					 ","The apex court had granted interim protection. Rajeev Kumar, the former police commissioner, now has seven days to approach court for legal remedy.",https://www.business-standard.com/article/pti-stories/saradha-scam-sc-vacates-order-granting-protection-from-arrest-to-ex-kolkata-commissioner-119051700278_1.html
73,2019-05-18,"
					 					 China signals lack of interest in resuming trade talks with US					 ","If the US doesn't make concessions in key issues, there is little point for China to resume talks, says former commerce ministry official",https://www.business-standard.com/article/international/china-signals-lack-of-interest-in-resuming-trade-talks-with-us-119051701526_1.html
74,2019-05-18,"
					 					 Amazon leads $575-million investment in food delivery startup Deliveroo					 ",Uber Eats and Deliveroo are also battling for so-called virtual restaurants,https://www.business-standard.com/article/international/amazon-leads-575-million-investment-in-food-delivery-startup-deliveroo-119051701520_1.html
75,2019-05-18,"
					 					 Labour party declares Brexit talks dead as May's premiership crumbles					 ","Labour leader Jeremy Corbyn wrote to May on Friday informing her that the Brexit talks, which began on April 3, had ""gone as far as they can"" due to the instability of her government.",https://www.business-standard.com/article/international/labour-party-declares-brexit-talks-dead-as-may-s-premiership-crumbles-119051700829_1.html
76,2019-05-18,"
					 					 Software update on 737 MAX now complete, says Boeing CEO Dennis Muilenburg					 ","To date, Boeing has flown the 737 MAX with updated MCAS software for more than 360 hours on 207 flights",https://www.business-standard.com/article/pti-stories/software-update-on-737-max-now-complete-boeing-ceo-119051700673_1.html
77,2019-05-18,"
					 					 Taiwan becomes the first Asian nation to legalise same-sex marriage					 ","Taiwan's top court had ruled two years ago that not allowing same-sex marriage violates the constitution with judges giving the government until May 24, 2019 to make the changes to the constitution.",https://www.business-standard.com/article/pti-stories/taiwan-approves-same-sex-marriage-in-first-for-asia-119051700473_1.html
78,2019-05-18,"
					 					 Lok Sabha polls: It's a Modi wave at Indore's 200-year-old food market					 ","Ramesh Babulal, 63, who has been selling garadu and boiled mashed corn delicacy for nearly two decades will vote for the BJP",https://www.business-standard.com/article/elections/lok-sabha-polls-it-s-a-modi-wave-at-indore-s-200-year-old-food-market-119051800046_1.html
79,2019-05-18,"
					 					 Imported apples leave a bad taste in Himachal Pradesh's elections					 ","Nearly 400,000 people are involved in the approximately Rs 4,500 crore apple economy",https://www.business-standard.com/article/elections/imported-apples-leave-a-bad-taste-in-himachal-pradesh-s-elections-119051800004_1.html
80,2019-05-18,"
					 					 Slowing economic growth, lack of fiscal space will challenge next govt					 ",Economic growth is officially projected to come down to 7 per cent in 2018-19,https://www.business-standard.com/article/elections/slowing-economic-growth-lack-of-fiscal-space-will-challenge-next-govt-119051701448_1.html
81,2019-05-18,"
					 					 Lok Sabha elections 2019: Five years on, Buxar readies for a 2014 rematch					 ","The main fight in this constituency, on the western fringes of Bihar, is a repeat of the 2014 Lok Sabha polls",https://www.business-standard.com/article/elections/lok-sabha-elections-2019-five-years-on-buxar-readies-for-a-2014-rematch-119051701404_1.html
82,2019-05-18,"
					 					 Poll after poll, drug abuse remains an unresolved issue in Punjab					 ",Mainstreaming drugs that can be injected became a menace in Punjab and continues to be so. Some pharmaceutical companies illegally manufacture them,https://www.business-standard.com/article/elections/poll-after-poll-drug-abuse-remains-an-unresolved-issue-in-punjab-119051701381_1.html
83,2019-05-18,"
					 					 'Unfit for society': Modi slams Pragya Thakur on Godse 'deshbhakt' comment					 ",Pragya said the comment was her personal view and expressed regret for hurting sentiments. She apologised later,https://www.business-standard.com/article/elections/unfit-for-society-modi-slams-pragya-thakur-on-godse-deshbhakt-comment-119051701376_1.html
84,2019-05-18,"
					 					 Chandrababu Naidu meets Kejriwal in Delhi, AAP says it's a 'courtesy visit'					 ",Delhi Deputy Chief Minister Manish Sisodia and senior AAP leader Sanjay Singh were also present at the meeting,https://www.business-standard.com/article/pti-stories/days-ahead-of-poll-results-chandrababu-naidu-meets-kejriwal-119051701347_1.html
85,2019-05-18,"
					 					 Picking out bad apples in politics: What's driving ADR after 20 years					 ","For those who don't have access to the internet, ADR runs voter awareness campaigns using padyatras, nukkad nataks, distribution of leaflets and mandalis to educate voters",https://www.business-standard.com/article/politics/picking-out-bad-apples-in-politics-what-s-driving-adr-after-20-years-119051800014_1.html
86,2019-05-18,"
					 					 How scientists are treating brain disabilities with electrical stimulation					 ","Deep brain stimulation, or DBS, has been used to manage conditions such as Parkinson's disease and epilepsy",https://www.business-standard.com/article/health/how-scientists-are-treating-brain-disabilities-with-electrical-stimulation-119051701479_1.html
87,2019-05-18,"
					 					 Movie review: 'The Hustle' fails to show changed gender dynamics comically					 ",The Hustle enforces the false notion that the only way women can get strong roles is by stepping into characters once played by men,https://www.business-standard.com/article/entertainment/movie-review-the-hustle-fails-to-show-changed-gender-dynamics-comically-119051800010_1.html
88,2019-05-21,"
					 					 Best day in a decade: Markets salute exit polls verdict, hit record highs					 ","Investor sentiment was buoyed by exit polls predicting that the BJP, with the help of its coalition partners, will comfortably reach the majority mark",https://www.business-standard.com/article/markets/sensex-hits-all-time-high-jumps-1-422-pts-after-exit-polls-predict-nda-win-119052001288_1.html
89,2019-05-21,"
					 					 Corporate earnings may disappoint again: 564 firms' combined net down 10%					 ","On a positive note, banks reported an uptick in their net interest income for the second consecutive quarter",https://www.business-standard.com/article/markets/corporate-earnings-may-disappoint-again-564-firms-combined-net-down-10-119052001314_1.html
90,2019-05-21,"
					 					 Jet Airways revival: Etihad, Hindujas set for Abu Dhabi meet on May 23					 ","A source in the know said this was possibly the last attempt by the SBI to rescue Jet, which was grounded in April due to dearth of funds",https://www.business-standard.com/article/companies/jet-airways-revival-etihad-hindujas-set-for-abu-dhabi-meet-on-may-23-119052100035_1.html
91,2019-05-21,"
					 					 Client spend in BFSI, health care to hit IT outsourcing opportunity					 ","Within the BFSI vertical, while banking segment is going through a slow growth phase, client spend on the insurance segment remains strong",https://www.business-standard.com/article/companies/client-spend-in-bfsi-health-care-to-hit-it-outsourcing-opportunity-119052100052_1.html
92,2019-05-21,"
					 					 Incumbency wave in India, Australia boosts stocks of Adani group					 ","Adani Enterprises rose as much as 29 per cent in afternoon trade, its sharpest intraday gain in over two years",https://www.business-standard.com/article/companies/incumbency-wave-in-india-australia-boosts-stocks-of-adani-group-119052000903_1.html
93,2019-05-21,"
					 					 Huawei's India journey hits a wall as US tech giants up the ante					 ","Without Google's Android operating system, Huawei may have to put off new launches, market analysts and experts said",https://www.business-standard.com/article/companies/huawei-s-india-journey-hits-a-wall-as-google-blocks-android-access-119052001329_1.html
94,2019-05-21,"
					 					 Tata Motors Q4 net profit skids 49% to Rs 1,108 crore on JLR woes					 ",CFO says corrective actions taken in China will help in reviving sales by next quarter,https://www.business-standard.com/article/companies/tata-motors-q4-net-profit-skids-49-rs-1-108-66-crore-on-jlr-woes-119052100024_1.html
95,2019-05-21,"
					 					 Flash Electronics India files patent case against Royal Enfield in US					 ",Flash Electronics alleges Royal Enfield infringed its patent on regulator rectifier device,https://www.business-standard.com/article/companies/delhi-based-flash-electronics-sues-enfield-in-us-for-patent-infringement-119052100022_1.html
96,2019-05-21,"
					 					 Real estate player Sobha enters furniture business with Metercube brand					 ",The brand will offer an array of furniture and home furnishings; it has opened the first 'experience' centre in Bengaluru,https://www.business-standard.com/article/companies/real-estate-player-sobha-enters-furniture-business-with-metercube-brand-119052001446_1.html
97,2019-05-21,"
					 					 Genpact's India engineers to power world's first electric car racing event					 ","Genpact is training its people in India, giving data scientists the chance to work on real-time, real-world outcomes",https://www.business-standard.com/article/companies/genpact-s-india-engineers-to-power-world-s-first-electric-car-racing-event-119052001434_1.html
