,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,3.491985989967361e-05,0.0003142787318211049,0.00013967943959869444,6.983971979934722e-05,6.983971979934722e-05,0.00013967943959869444,0.00013967943959869444,0.00020951915939804167,0.00013967943959869444,0.00013967943959869444,0.00020951915939804167,0.00010475957969902083,0.00010475957969902083,0.0,0.00013967943959869444,0.0,0.0005587177583947778,2019-06-01
1,6.983971979934722e-05,6.983971979934722e-05,0.00013967943959869444,0.00017459929222241044,3.491985989967361e-05,6.983971979934722e-05,0.0003142787318211049,0.00017459929222241044,0.00017459929222241044,0.0,0.00020951915939804167,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,0.00020951915939804167,0.00013967943959869444,2020-01-06
2,6.983971979934722e-05,0.00017459929222241044,0.00010475957969902083,6.983971979934722e-05,0.0,0.00010475957969902083,6.983971979934722e-05,6.983971979934722e-05,3.491985989967361e-05,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,6.983971979934722e-05,0.00013967943959869444,0.00020951915939804167,0.00020951915939804167,2019-12-29
3,3.491985989967361e-05,0.00013967943959869444,0.0,6.983971979934722e-05,0.00020951915939804167,3.491985989967361e-05,6.983971979934722e-05,0.0,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.0,0.0002444390265736729,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,0.00017459929222241044,2019-12-15
4,0.00013967943959869444,3.491985989967361e-05,0.0002444390265736729,6.983971979934722e-05,0.00010475957969902083,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.0002444390265736729,0.00010475957969902083,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,3.491985989967361e-05,6.983971979934722e-05,0.0002444390265736729,2019-08-13
5,0.00013967943959869444,0.0002444390265736729,0.0003491985844448209,3.491985989967361e-05,6.983971979934722e-05,0.00020951915939804167,0.00041903831879608333,0.00013967943959869444,0.00013967943959869444,0.00013967943959869444,0.0002793588791973889,6.983971979934722e-05,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,2019-07-20
6,6.983971979934722e-05,0.00013967943959869444,0.0003841184370685369,0.0,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,0.00010475957969902083,0.00017459929222241044,6.983971979934722e-05,0.00020951915939804167,0.00041903831879608333,0.0,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,0.00013967943959869444,2019-02-05
7,0.00013967943959869444,0.0,0.00013967943959869444,6.983971979934722e-05,3.491985989967361e-05,6.983971979934722e-05,0.00013967943959869444,0.00013967943959869444,0.0,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,0.0002444390265736729,6.983971979934722e-05,3.491985989967361e-05,0.00020951915939804167,0.0003841184370685369,2019-08-07
8,0.0002793588791973889,0.0003491985844448209,0.00020951915939804167,6.983971979934722e-05,0.0002793588791973889,0.0002444390265736729,0.0003142787318211049,0.00017459929222241044,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.00020951915939804167,0.00010475957969902083,0.00010475957969902083,3.491985989967361e-05,6.983971979934722e-05,6.983971979934722e-05,2019-03-02
9,0.00017459929222241044,0.00017459929222241044,0.00020951915939804167,3.491985989967361e-05,6.983971979934722e-05,0.00017459929222241044,0.0002444390265736729,6.983971979934722e-05,0.00013967943959869444,3.491985989967361e-05,0.00017459929222241044,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,2019-12-26
10,0.00013967943959869444,3.491985989967361e-05,0.00020951915939804167,0.00020951915939804167,0.00013967943959869444,3.491985989967361e-05,0.00013967943959869444,0.00017459929222241044,3.491985989967361e-05,6.983971979934722e-05,0.0003491985844448209,0.00020951915939804167,0.0002444390265736729,6.983971979934722e-05,0.00017459929222241044,0.00017459929222241044,0.00010475957969902083,2019-05-28
11,6.983971979934722e-05,0.00010475957969902083,6.983971979934722e-05,3.491985989967361e-05,0.0,3.491985989967361e-05,0.00010475957969902083,0.00017459929222241044,0.00013967943959869444,0.00017459929222241044,0.0002793588791973889,0.00010475957969902083,3.491985989967361e-05,0.0,6.983971979934722e-05,0.00013967943959869444,0.00041903831879608333,2019-05-31
12,0.00013967943959869444,0.00017459929222241044,6.983971979934722e-05,0.00010475957969902083,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00017459929222241044,6.983971979934722e-05,6.983971979934722e-05,0.00017459929222241044,0.00020951915939804167,3.491985989967361e-05,6.983971979934722e-05,6.983971979934722e-05,6.983971979934722e-05,2019-06-02
13,6.983971979934722e-05,6.983971979934722e-05,0.00041903831879608333,3.491985989967361e-05,3.491985989967361e-05,6.983971979934722e-05,0.00013967943959869444,0.0002793588791973889,0.0,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,0.0003142787318211049,3.491985989967361e-05,0.00013967943959869444,0.00020951915939804167,0.00010475957969902083,2020-01-07
14,6.983971979934722e-05,0.00013967943959869444,0.0002793588791973889,0.00013967943959869444,6.983971979934722e-05,0.00013967943959869444,0.0002444390265736729,0.00020951915939804167,0.00017459929222241044,0.00020951915939804167,0.0002793588791973889,0.00020951915939804167,6.983971979934722e-05,0.0,0.00017459929222241044,0.0002444390265736729,0.00013967943959869444,2019-07-04
15,6.983971979934722e-05,0.00010475957969902083,0.0003491985844448209,3.491985989967361e-05,0.00010475957969902083,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,6.983971979934722e-05,6.983971979934722e-05,0.00041903831879608333,0.0002444390265736729,6.983971979934722e-05,0.00013967943959869444,0.00010475957969902083,0.00013967943959869444,3.491985989967361e-05,2019-08-02
16,0.00017459929222241044,0.00017459929222241044,0.0002793588791973889,6.983971979934722e-05,6.983971979934722e-05,0.0002444390265736729,0.0002793588791973889,0.00017459929222241044,0.00013967943959869444,0.00013967943959869444,0.00010475957969902083,0.0002444390265736729,6.983971979934722e-05,0.0,0.00017459929222241044,6.983971979934722e-05,0.0002444390265736729,2019-03-20
17,6.983971979934722e-05,0.0,0.00013967943959869444,0.00010475957969902083,6.983971979934722e-05,0.00013967943959869444,0.00017459929222241044,0.00013967943959869444,3.491985989967361e-05,6.983971979934722e-05,0.00017459929222241044,0.0002793588791973889,0.00017459929222241044,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,0.0003491985844448209,2019-04-26
18,0.0002444390265736729,0.00020951915939804167,0.00017459929222241044,0.0002444390265736729,0.00010475957969902083,0.00020951915939804167,0.00020951915939804167,0.00013967943959869444,0.00010475957969902083,0.00020951915939804167,3.491985989967361e-05,0.00013967943959869444,0.00010475957969902083,0.0002444390265736729,0.00020951915939804167,0.00017459929222241044,6.983971979934722e-05,2019-11-21
19,3.491985989967361e-05,3.491985989967361e-05,0.0003142787318211049,0.00013967943959869444,0.00010475957969902083,0.00013967943959869444,3.491985989967361e-05,0.00013967943959869444,0.00020951915939804167,0.00010475957969902083,0.0003491985844448209,0.0002793588791973889,0.00017459929222241044,6.983971979934722e-05,3.491985989967361e-05,0.00017459929222241044,0.0002793588791973889,2019-09-23
20,0.0002793588791973889,0.0003142787318211049,0.0002793588791973889,6.983971979934722e-05,0.00017459929222241044,0.00010475957969902083,0.00013967943959869444,0.00020951915939804167,0.00010475957969902083,0.00010475957969902083,0.00013967943959869444,0.00010475957969902083,0.0002444390265736729,3.491985989967361e-05,3.491985989967361e-05,0.0003841184370685369,0.0002793588791973889,2019-10-12
